class,percentage
7,0.26005859375
7,0.0008430989583333333
5,0.4505808823529412
1,0.0027573333333333334
5,0.04690716180371353
5,0.030907188221709007
1,0.0009114583333333333
1,0.00989950117370892
5,0.006679687500000001
5,0.5700162760416666
5,0.276220703125
1,0.0018406030444964871
5,0.17872145784543325
5,0.14661192602040815
7,0.003330078125
1,0.0004244730679156909
5,0.20293284789644014
1,0.131975679916318
5,0.3469694010416667
7,0.015983072916666667
5,0.3685194672131148
1,0.004505208333333333
5,0.003916015625
7,0.04838541666666667
1,0.10760533333333333
7,0.009537760416666667
1,0.08849283854166666
7,0.090361328125
5,0.021009389671361504
7,0.009744584309133488
1,0.00024010047281323876
7,0.0028775118203309695
7,0.0019146666666666667
5,0.3577845982142857
1,0.0025260416666666665
7,0.08987132352941177
7,0.13849354619565218
7,0.1508635831381733
5,0.12923177083333331
7,0.41712048192771084
5,0.25290681306306306
5,0.4064127604166667
7,0.3445143664047151
5,0.027308707124010557
7,0.23401632585751977
7,0.015156976744186047
1,0.0030696614583333335
7,0.007363281250000001
5,0.005732421875
7,0.0010221354166666666
7,0.19331705729166665
7,0.10946044921875
1,0.002232142857142857
7,0.004938151041666667
5,0.00313231850117096
5,0.3359994172494173
7,0.04734824212909564
7,0.3428005063965885
5,0.2613162878787879
5,0.06815060240963855
1,0.026224
5,0.8697653333333334
7,0.10649553571428572
1,0.012590767634854772
1,0.171344
5,0.0002574850299401197
7,0.0030598802395209583
7,0.2810450819672131
7,0.17748046875
5,0.3530980603448276
1,0.32375000000000004
7,0.3622819010416667
5,0.636006863317757
5,0.128912
1,0.042565104166666666
1,0.15593424479166668
1,0.04639466666666667
7,0.04126933333333334
5,0.16207682291666667
1,0.0015845070422535212
7,0.2958910672169811
1,0.0023626666666666666
1,0.0006126126126126126
7,0.01638671875
7,0.03494466145833333
1,0.2785860655737705
1,0.21177600000000002
5,0.030928
7,0.0066012880562060896
7,0.10821692511427228
1,0.028672605140186914
1,0.0038495316159250586
7,0.07540983606557376
7,0.0026985677083333336
7,0.2962968384074941
1,0.046236795774647885
5,0.005843843843843844
7,0.0002882882882882883
1,0.022988740208877284
7,0.03445659268929504
5,0.14723958333333334
1,0.0021801470588235293
5,0.14532720588235296
7,0.161392
1,0.0024407201405152222
1,0.0051474883177570095
1,0.6339068307061386
1,0.0004850260416666667
5,0.21060546875
7,0.0032519531249999996
5,0.09956787109375001
7,0.007890625
5,0.03173668032786885
7,0.04387075526932084
5,0.052647900763358776
7,0.007265625
7,0.048455796252927404
5,0.683794135551948
1,0.014508463541666666
7,0.0080859375
5,0.07457232704402515
7,0.022050314465408807
1,0.15538235294117647
7,0.0031286592505854797
5,0.12356923302107728
1,0.031376
5,0.4235692330210773
7,0.33518454038997214
7,0.015324237089201878
7,0.00224
1,0.09164713541666666
1,0.03432291666666666
5,0.129033203125
7,0.21176432291666666
1,0.07138020833333333
1,0.2570948012232416
7,0.3317956972361809
7,0.35391601562499997
5,0.24197750569476084
7,0.008295521077283373
7,0.026663411458333335
5,0.0269119685767098
5,0.06622511709601873
1,0.007995462529274005
7,0.01883396612149533
7,0.19484301643192486
7,0.24812325418994413
7,0.007859375
5,0.07908964201877934
1,0.07944661458333332
5,0.0552734375
7,0.08240420351146995
1,0.071455078125
7,0.020113932291666668
1,0.00028110397196261683
1,0.022091252436647175
7,0.11414713541666666
1,0.03948161764705883
1,0.002982289227166276
1,0.007252604166666667
7,0.070927734375
1,0.07394856770833333
1,0.01947265625
7,0.0009830729166666666
1,0.004863995016611296
5,0.018381436877076412
7,0.005959302325581396
5,0.6028710937499999
5,0.6750700101832994
7,0.03717798594847775
1,0.0033340669014084506
7,0.025719491106719367
5,0.11176432291666667
7,0.0069726562500000006
7,0.17575846354166666
7,0.003895246478873239
7,0.010439453125000001
1,0.03182301512287335
7,0.004528535980148883
7,0.002506510416666667
5,0.4074348958333333
7,0.045897980093676814
7,0.032275390625
1,0.11891847251585623
7,0.11648111979166667
5,0.5223946135831381
7,0.33992267931137593
1,0.0015073529411764705
7,0.0037565104166666667
7,0.042161885245901635
1,0.04939778645833333
7,0.009892165492957745
5,0.092373046875
1,0.08090957446808511
5,0.22600629391100702
1,0.06857177734375
7,0.0011453454332552694
5,0.09035008351893095
1,0.008583286830357143
5,0.09226562499999999
5,0.0013502634660421545
7,0.4710286458333333
7,0.061255854800936774
5,0.46179830287206264
1,0.005345052083333334
5,0.2828873697916667
7,0.07432669789227167
7,0.20319010416666666
1,0.10072238805970149
5,6.197807933194155e-05
1,0.0005529490616621984
7,0.00687416219839142
5,0.01724264705882353
7,0.04637132352941176
1,0.06863932291666666
5,0.045693359375
7,0.09146809895833334
7,0.31971354166666666
1,0.021068548387096774
1,0.00649189330543933
7,0.006913572175732218
7,0.006888020833333333
7,0.02212890625
7,0.015088346962616822
7,0.2228645833333333
7,0.37841244103773586
1,0.008060240963855422
1,0.025273399119996584
7,0.4238482981220657
7,0.008520324248120301
5,0.5395104895104895
7,0.20532055035128804
7,0.04559445488721804
1,0.07765165165165165
1,0.0905050570539419
7,0.11733021077283372
5,0.8948441159250585
7,0.09947265625
7,0.024648437500000002
1,0.010966796875
7,0.028675130208333333
1,0.00880859375
1,0.19574869791666666
5,0.21753255208333333
1,0.003271484375
5,0.26294596354166666
7,0.03815466666666666
7,0.028474625144175317
7,0.032903981264637006
1,0.11871744791666666
7,0.04998697916666666
7,0.15629401408450705
5,0.080078125
5,0.03683132530120482
7,0.010337349397590363
5,0.004738970588235294
7,0.005513100436681222
7,0.5063200176886793
7,0.03330032276995305
7,0.3968564356435643
5,0.007911764705882353
1,0.06732747395833333
1,0.0004903395784543326
5,0.07483533372365339
1,0.06260269953051643
7,0.062578125
1,0.0015298629242819844
1,0.0004959349593495935
1,0.015346896955503514
5,0.0345213700234192
7,0.0969481850117096
1,0.020011029411764705
5,0.28923897058823533
1,0.005380859375
1,0.009459635416666666
7,0.0016145833333333335
7,0.006114607728337237
5,0.020390625000000002
1,0.006827374739039665
5,0.44652669270833334
7,0.000869140625
7,0.0014673594847775177
1,0.3928754391100703
7,0.05241676401869159
7,0.047760416666666666
7,0.00529296875
5,0.4835774739583333
5,0.40651712529274003
1,0.022515999999999998
7,0.03338
7,0.11231337822014051
1,0.0018061330561330562
5,0.08556068087318087
7,0.008881237006237008
5,0.004202666666666666
7,8e-05
5,0.1513890580386744
7,0.03830137587822014
5,0.15966145833333334
5,0.028411458333333334
7,0.782880859375
1,0.041345872365339584
5,0.107119140625
1,0.10510519801980198
5,0.5076888020833333
1,0.00583284543325527
1,0.11112312312312313
7,0.0040514705882352935
7,0.0203125
1,0.0008144162735849057
1,0.005296223958333334
5,0.0608433734939759
5,0.007340399610136453
7,0.003210282651072125
7,0.34118382352941173
5,0.15716719837587007
5,0.051799768518518516
7,0.010746527777777777
1,0.13869466145833334
7,0.011458333333333333
7,0.16228515625
1,0.00043619791666666666
1,0.002499268149882904
1,0.000712890625
5,0.0987427016985138
7,0.05316516516516517
5,0.11714993990384615
7,0.08180964543269231
7,0.005880037783375315
1,0.002942708333333333
1,0.5339531983568075
5,0.0025086805555555557
7,0.10181315104166666
7,0.009156356655290103
1,0.17845052083333332
5,0.2508452868852459
1,0.2895965417867435
1,0.00027343749999999997
7,0.0034440104166666664
1,0.0048814402810304445
5,0.30698550936768154
7,0.033489461358313814
7,0.010432942708333334
7,0.1306694380733945
5,0.3581611940298507
5,0.2219115925058548
5,0.1508597014925373
7,0.0031761194029850744
1,0.07103515625
7,0.4173233695652174
5,0.4625519596199525
5,0.41254757025761124
7,0.051324648711943796
7,0.5335872395833333
7,0.0009609741784037558
1,0.06920481220657276
7,0.5245508409785933
7,0.10610104571984436
7,0.019630281690140843
7,0.28125
7,0.405472
5,0.016989436619718308
1,0.009270833333333334
1,0.0012533333333333335
7,0.004165333333333333
7,0.039568114827630396
1,0.012434133489461359
7,0.0025175644028103046
5,0.3792117974238876
7,0.019134114583333334
1,0.040145638173302106
1,0.03544485294117647
1,0.0023990885416666666
7,0.33270833333333333
5,0.5504743935309973
7,0.02414007611241218
7,0.058268229166666664
5,0.23712309718969554
7,0.01046142578125
7,0.0007095588235294118
5,0.004259367681498829
5,0.21489534198113208
7,0.13639814268867925
7,0.002718526252983294
1,0.07684361924686192
1,0.043564453125
5,0.09467944964871194
5,0.41627365252293574
7,0.10396358944954129
5,0.3294596354166667
7,0.16740559895833335
7,0.196513671875
7,0.005343430034129693
1,0.08707186768149883
1,0.000673828125
1,0.09598632812499999
1,0.045644531249999995
5,0.021856703747072596
7,0.6690625
7,0.026789625360230548
7,0.26999048594847774
1,0.212939453125
7,0.013984374999999999
5,0.00024068767908309453
1,0.15653320312500002
1,0.10913595166163143
7,0.01120845921450151
7,0.0786360294117647
5,0.4602655852417302
7,0.41671179742388753
5,0.4045572916666667
7,0.009492096018735362
1,0.002378234398782344
5,0.14893124214148634
5,0.515673828125
1,0.14824869791666667
1,0.052721354166666665
5,0.4026905665887851
7,0.16955551283694306
7,0.8372753906250001
7,0.0018396529562982006
7,0.003313802083333333
7,0.8401838235294118
5,0.43255642361111113
5,0.22865885416666668
5,0.0285492819843342
7,0.020267624020887727
1,0.0034357410881801125
5,0.5122988315696648
5,0.007105105105105106
7,0.008588588588588589
5,0.08326171875
7,0.0129296875
7,0.006256
1,0.008585963455149502
7,0.11095377604166666
5,0.23055989583333333
7,0.15065755208333334
7,0.023102941176470587
1,0.00010091145833333335
5,0.012626953125000001
7,0.005393382352941177
1,0.006516501168224299
5,0.10768502331002332
5,0.31518229166666667
7,0.06779574592074591
5,0.30032552083333336
5,0.3418042452830189
5,0.2095945550351288
7,0.8089876302083333
1,0.006966505524861878
1,0.021026053864168618
5,0.007636855971896955
7,0.003128255208333333
5,0.007097271126760564
7,0.03173878205128205
7,0.19105224609375
5,0.09240610665137615
5,0.16198567708333333
7,0.008017578124999999
7,0.2433854166666667
5,0.57101171875
5,0.008840749414519906
1,0.0015407381615598886
5,0.20285787470725994
7,0.0013892520920502091
7,0.03871466666666667
7,0.1005671838407494
1,0.004222775175644028
5,0.2209931206088993
5,0.011962154522613065
5,0.6596110372340425
1,0.007139197892271664
1,0.0015527950310559005
1,0.028589327830188676
5,0.0037611940298507463
5,0.6850616708126036
5,0.008796838407494146
7,0.1177904411764706
7,0.004348958333333333
7,0.003964661214953271
1,0.035247395833333334
7,0.0414453125
5,0.182172131147541
7,0.046593237704918036
5,0.42824869791666664
1,0.009465465465465466
5,0.2795626666666666
5,0.05922095070422535
5,0.23147554916317992
7,0.021920000000000002
1,0.0007940573770491803
5,0.19512044270833334
7,0.03444353070175439
5,0.2225553319919517
5,0.011870608899297424
7,0.016689453125
1,0.04812867647058823
5,0.07002205882352941
1,0.199376
7,0.010599264705882353
5,0.017415364583333336
7,0.012819010416666669
1,0.04694534952606635
1,0.009349012474012475
7,0.747707902892562
7,0.007903456340956341
1,0.013532949790794979
5,0.13110290271966527
1,0.04063487361769352
7,0.27572591145833336
5,0.11059895833333333
1,0.0014398822869955156
5,0.02430983744394619
5,0.45147135416666667
1,0.096944
7,0.091904
7,0.009392217630853994
1,0.020338541666666668
5,0.23461790966386556
7,0.41398565573770496
7,0.5009733059548255
5,0.11178644613583137
7,0.051902810304449654
7,0.32808268229166665
5,0.05188802083333334
7,0.6468693333333333
1,0.2796809895833333
7,0.008329639479905438
7,0.43177205023364484
7,0.259345703125
7,0.204833984375
7,0.35381452429149796
7,0.0017313464837049742
5,0.047903999999999995
1,0.0017740885416666669
1,0.011243243243243243
5,0.12117838541666666
7,0.008860677083333334
1,0.6018529411764706
5,0.48919596354166667
1,0.004976005484460694
1,0.004537118544600939
5,0.3296355609418283
5,0.1386737089201878
5,0.4603092447916667
7,0.005481770833333333
1,0.024557442196531793
7,0.06960350433526011
7,0.27065104166666665
7,0.6049658551068884
7,0.007876244179589046
7,0.2826654027196653
1,0.009584960937500001
5,0.28173177083333334
1,0.07393880208333334
7,0.004245333333333333
7,0.29724609375
5,0.04526127049180328
1,0.0027607808857808857
5,0.010569638694638695
7,0.007291666666666667
7,0.011647394613583138
7,0.007750651041666666
1,0.0014183291770573565
7,0.05599615536277602
7,0.003190866510538642
7,0.06717773437499999
5,0.05691593035343036
7,0.0583984375
5,0.6066731770833333
7,0.008183593749999999
7,0.47212016978922716
5,0.21326497395833335
5,0.25666015625
7,0.00115234375
1,0.02410192757009346
7,0.022851196060037524
5,0.467081132629108
7,0.0018391927083333333
7,0.30347140330188677
7,0.32975585937499996
5,0.6969328703703703
7,0.04081196581196581
1,0.053286007025761126
1,0.0005380794701986755
5,0.3381455399061033
1,0.06262075526932084
5,0.19885416666666667
1,0.05694986979166666
7,0.13554361979166668
7,0.004451013513513514
5,0.3962277719665272
1,0.003407624633431085
7,0.01350733137829912
1,0.28111460772833724
7,0.7659620098039215
7,0.07181315104166666
5,0.3583382352941177
5,0.25033122119815665
5,0.03611002604166667
7,0.23595703124999998
7,0.006696142509291298
7,0.7158919270833334
7,0.3342988612288135
1,0.018366366366366366
7,0.3334205483490566
7,0.014505208333333333
7,0.12587425149700598
7,0.0025390625
7,0.35614908854166666
1,0.008307291666666666
7,0.08650065104166667
5,0.27883483379501384
1,0.026266666666666667
5,0.5152083333333334
5,0.44150432900432895
1,0.14515372401847576
5,0.08644321986607142
1,0.03733857212475634
7,0.0008013758782201405
5,0.08382192746379598
7,0.09072632320902217
5,0.8523877164502165
7,0.49105504587155957
7,0.030525468384074946
7,0.025592798594847775
1,0.08855794270833334
5,0.06212239583333333
5,0.38837890625
5,0.004588001179245283
7,0.21411783854166666
1,0.20931315104166667
1,0.06632533333333333
7,0.11804044117647058
7,0.013974609374999999
5,0.15261067708333334
7,0.009576822916666667
7,0.4450553385416667
1,0.0065683548009367685
7,0.025033244680851063
5,0.41369657494145196
5,0.01960495283018868
7,0.4808151533018868
5,0.20672974413646056
7,0.3427229859335038
7,0.018512048192771084
7,0.04741252670940171
1,0.0017252604166666668
7,0.184560546875
1,0.0035312499999999997
7,0.01341796875
1,0.003754391100702576
5,0.05065104166666666
7,0.006266276041666667
5,0.06307291666666667
1,0.08679376463700235
1,0.1103862441588785
5,0.14241803278688525
5,0.0023146666666666667
5,0.30297200520833334
1,0.00011116600790513835
5,0.1993577075098814
7,0.24396158854166666
5,0.03351873536299766
1,0.09027018229166667
1,0.14202855086372362
5,0.06865234375
7,0.004952256944444444
7,0.03802083333333333
5,0.019335480093676815
7,0.0008416276346604215
1,0.10148577008928572
7,0.530537109375
5,0.017029333333333334
5,0.1186023905529954
1,0.05484049479166667
7,0.09919862412177985
7,0.0005294117647058823
5,0.004618247922437673
1,0.03177083333333333
5,0.09500200320512821
5,0.28319735221674874
7,0.03763276836158192
7,0.0042513020833333335
7,0.2078451882845188
7,0.05132780349794239
7,0.36406575520833334
5,0.36495169789227166
1,0.01790668808411215
5,0.24324255257009347
1,0.0066640264976958515
7,0.030501152073732718
7,0.002466334894613583
5,0.12831528103044496
1,0.08319857226107226
1,0.1305327868852459
5,0.493475556206089
7,0.04343530444964871
1,0.09107096354166667
7,0.010052083333333333
5,0.017198477751756442
7,0.071591796875
1,0.008918220766129033
5,0.2618220707656612
5,0.26177941176470587
7,0.28827624309392264
7,0.009757520746887967
1,0.0471091285488959
1,0.013888
7,0.011663999999999999
5,0.12449218749999999
5,0.2056658878504673
7,0.3929344989561587
5,0.2474622969837587
7,0.02374121779859485
7,0.28343460648148144
7,0.11674632352941176
1,0.0028389084507042255
1,0.002165092054263566
5,0.28558018410852715
7,0.01996419270833333
7,0.004388020833333333
5,0.16286507009345794
7,0.04724326599326599
7,0.32537690281030446
7,0.005506631299734748
5,0.14767252604166667
1,0.006037763466042154
5,0.2860286458333333
1,0.12573916861826698
1,0.009294496487119438
7,0.22062942216981135
7,0.2844992154811715
7,0.027939453125000003
7,0.40467236682808716
7,0.48216847189695555
5,0.7248309336823735
1,0.06983455882352942
7,0.011130666666666667
1,0.07152994791666667
1,0.01875
5,0.009651692708333333
7,0.26153971354166666
7,0.010616766467065868
5,0.026588487525987525
1,0.0030208333333333333
1,0.0016688673708920188
7,0.007863849765258215
7,0.15349945533769063
5,0.033916015625000004
7,0.006308593749999999
7,0.007157559880239521
5,0.01570133333333333
7,0.004000651041666667
1,0.004700575313807531
7,0.03038049163179916
7,0.8373276115023474
1,0.02471083603896104
5,0.46374927156177154
1,0.02042305424528302
1,0.0002232142857142857
5,0.028451733954451348
7,0.07421658587257618
7,0.08919921875
7,0.059375
1,0.061239392950391644
5,0.046332408616187995
7,0.8650850431965443
5,0.183369140625
1,0.029290666666666666
5,0.095424
7,0.028758050351288054
5,0.6156770833333334
5,0.6704029733959311
7,0.0024525625978090767
5,0.1298795803782506
1,0.04042684511434512
1,0.03018515807962529
7,0.1845592689822294
7,0.049238281249999995
7,0.00705514705882353
7,0.027158848614072497
7,0.0010002920560747664
5,0.025188802083333333
7,0.040026041666666665
5,0.5335803789731052
1,0.14874708624708624
7,0.0038385826771653543
7,0.016033254156769598
7,0.2902701822916667
7,0.10506184895833333
7,0.0027517564402810306
1,0.015175781250000001
7,0.01085593220338983
1,0.11070330796252928
5,0.19931620654396728
7,0.09272786458333333
7,0.16947591145833335
7,0.13551730577689242
7,0.13829866666666668
7,0.6138631014644351
7,0.24298717570754716
5,0.09694010416666667
7,0.29546549479166667
7,0.16703776041666668
7,0.021521707459207458
1,0.043027904699738904
5,0.054938151041666675
5,0.4299952133479212
1,0.08421384529147982
7,0.004951584507042254
1,0.011015015015015015
7,0.18562065972222222
5,0.2850824652777778
7,0.11868444055944057
1,0.18837890625
7,0.020429687499999998
5,0.35704749527410207
7,0.0007831325301204819
5,0.001015625
5,0.28028125
5,0.27042968749999996
5,0.3024772135416667
5,0.2081057007125891
1,0.004694870283018867
5,0.5009655070754717
7,0.026169117647058822
7,0.3476011904761905
1,0.0020703125
7,0.04172481796116505
7,0.015263671875
1,0.009031030444964871
7,0.1483531396713615
5,0.032952880859375
5,0.008753086419753087
7,0.11818518518518518
5,0.16602864583333335
5,0.46681059718969553
1,0.010369988207547169
1,0.009320853960396041
7,0.052589597902097905
1,0.026073306074766357
7,0.2752085772833724
7,0.389171258700696
7,0.023678385416666666
7,0.006631455399061033
5,0.040374348958333334
5,0.31708846830985915
7,0.0010379988262910799
7,0.3359520687645688
7,0.3911336358313817
1,0.011105825526932084
7,0.16064110070257612
1,0.017769320843091334
5,0.1346274882903981
7,0.0028981264637002345
5,0.08628066588785047
7,0.0039099007009345795
7,0.019369865023474177
5,0.17679410951327434
5,4.557291666666667e-05
7,0.0015657552083333335
1,0.04912109375
5,0.2009375
1,0.051386855971896954
1,0.179124
7,0.0037485328638497658
1,0.2659537760416667
5,0.0029636150234741785
7,0.004478433098591549
7,0.089616
7,0.1688237847222222
7,0.057867838541666675
1,0.22409066666666666
1,0.012853773584905661
7,0.05966559973045822
7,0.014318885448916407
5,0.12237450787401576
7,0.015728346456692913
5,0.011597711267605634
7,0.35514964788732395
5,0.43830078125
7,0.05940104166666667
1,0.002455357142857143
1,0.00200927734375
7,0.6413671875
7,0.3889290364583333
7,0.24879231770833332
7,0.055673828125000005
5,0.025264084507042255
1,0.035972413793103446
7,0.23994181485355648
1,0.0012533333333333335
7,0.005152
5,0.012316607981220657
5,0.1281688456632653
7,0.03256367096018735
7,0.024429156908665105
5,0.014830729166666667
7,0.4731447599531616
5,0.17344481850117094
7,0.2070670572916667
1,0.005532786885245901
1,0.15240054027504912
1,0.10516190807799444
1,0.008193359374999999
5,0.0802734375
5,0.2852069256756757
7,0.0020865885416666667
7,0.007027994791666667
5,0.00047526041666666664
7,0.003935546874999999
7,0.33664930555555556
7,0.011868291592128802
5,0.023964432084309133
1,0.15262933333333334
5,0.3567350260416667
5,0.040823567708333335
1,0.0027799479166666667
5,0.2763941744730679
7,0.23411572052401747
7,0.09425379672897197
7,0.0018587239583333335
5,0.0529296875
5,0.3398665364583333
5,0.15205078125
7,0.02113606770833333
5,0.03722612359550562
7,0.00504564606741573
1,0.036149240654205606
7,0.2126236979166667
1,0.025936
5,0.06654933333333334
5,0.04479069496268657
7,0.008786147388059702
5,0.5407750292740047
5,0.011888905152224825
7,0.24383050351288058
5,0.0011946614583333332
7,0.010572916666666666
7,0.0610546875
5,0.21705972546728974
7,0.00811029411764706
7,0.010859375000000001
7,0.04582479508196721
7,0.0861438679245283
5,0.18681917211328974
5,0.40041666666666664
7,0.17774739583333335
7,0.6426484048117155
1,0.012141927083333334
7,0.0129296875
1,0.005338235294117646
5,0.12652459568733154
1,0.020466188524590166
1,0.08097236570247934
5,0.1332735655737705
1,0.0019140625000000002
5,0.3655013020833333
7,0.0006640624999999999
7,0.21655855855855857
5,0.35020005518763797
5,0.07859768907563025
1,0.003631161971830986
7,0.18815287558685445
7,0.012533333333333334
1,0.015468085106382978
1,0.0033116319444444443
7,0.14781173907471484
1,0.05067867867867868
5,0.3900273617511521
5,0.11800160630841122
7,0.18695502207505518
7,0.06031494140625
5,0.06136563231850117
7,0.01601470588235294
5,0.1207433844011142
7,0.00782990947075209
1,0.0005781615925058548
1,0.03554361979166666
7,0.007298177083333334
5,0.13449544270833333
5,0.221996013667426
7,0.013817330210772834
1,0.2198467741935484
5,0.16997721354166667
1,0.05855794270833333
5,0.5469368489583333
1,0.010791015625
5,0.4159016927083333
1,0.001696
7,0.18787757858546167
7,0.3302399320083682
7,0.06930013020833334
5,0.0018640000000000002
7,0.0021880000000000003
5,0.06752604166666668
