step	Buildings_Loss_train	Buildings_Loss_val	Buildings_Lr_0_train	Buildings_F1_Score_train	Buildings_F1_Score_val	Buildings_Mean_IoU_train	Buildings_Mean_IoU_val	Buildings_Pixel_Accuracy_train	Buildings_Pixel_Accuracy_val	Buildings_Precision_train	Buildings_Precision_val	Buildings_Recall_train	Buildings_Recall_val	Buildings_Negative_F1_Score_train	Buildings_Negative_F1_Score_val	Buildings_Negative_Mean_IoU_train	Buildings_Negative_Mean_IoU_val	Buildings_Negative_Pixel_Accuracy_train	Buildings_Negative_Pixel_Accuracy_val	Buildings_Negative_Precision_train	Buildings_Negative_Precision_val	Buildings_Negative_Recall_train	Buildings_Negative_Recall_val	Road_Loss_train	Road_Loss_val	Road_Lr_0_train	Road_F1_Score_train	Road_F1_Score_val	Road_Mean_IoU_train	Road_Mean_IoU_val	Road_Pixel_Accuracy_train	Road_Pixel_Accuracy_val	Road_Precision_train	Road_Precision_val	Road_Recall_train	Road_Recall_val	Road_Negative_F1_Score_train	Road_Negative_F1_Score_val	Road_Negative_Mean_IoU_train	Road_Negative_Mean_IoU_val	Road_Negative_Pixel_Accuracy_train	Road_Negative_Pixel_Accuracy_val	Road_Negative_Precision_train	Road_Negative_Precision_val	Road_Negative_Recall_train	Road_Negative_Recall_val	Track_Loss_train	Track_Loss_val	Track_Lr_0_train	Track_F1_Score_train	Track_F1_Score_val	Track_Mean_IoU_train	Track_Mean_IoU_val	Track_Pixel_Accuracy_train	Track_Pixel_Accuracy_val	Track_Precision_train	Track_Precision_val	Track_Recall_train	Track_Recall_val	Track_Negative_F1_Score_train	Track_Negative_F1_Score_val	Track_Negative_Mean_IoU_train	Track_Negative_Mean_IoU_val	Track_Negative_Pixel_Accuracy_train	Track_Negative_Pixel_Accuracy_val	Track_Negative_Precision_train	Track_Negative_Precision_val	Track_Negative_Recall_train	Track_Negative_Recall_val	Trees_Loss_train	Trees_Loss_val	Trees_Lr_0_train	Trees_F1_Score_train	Trees_F1_Score_val	Trees_Mean_IoU_train	Trees_Mean_IoU_val	Trees_Pixel_Accuracy_train	Trees_Pixel_Accuracy_val	Trees_Precision_train	Trees_Precision_val	Trees_Recall_train	Trees_Recall_val	Trees_Negative_F1_Score_train	Trees_Negative_F1_Score_val	Trees_Negative_Mean_IoU_train	Trees_Negative_Mean_IoU_val	Trees_Negative_Pixel_Accuracy_train	Trees_Negative_Pixel_Accuracy_val	Trees_Negative_Precision_train	Trees_Negative_Precision_val	Trees_Negative_Recall_train	Trees_Negative_Recall_val	Crops_Loss_train	Crops_Loss_val	Crops_Lr_0_train	Crops_F1_Score_train	Crops_F1_Score_val	Crops_Mean_IoU_train	Crops_Mean_IoU_val	Crops_Pixel_Accuracy_train	Crops_Pixel_Accuracy_val	Crops_Precision_train	Crops_Precision_val	Crops_Recall_train	Crops_Recall_val	Crops_Negative_F1_Score_train	Crops_Negative_F1_Score_val	Crops_Negative_Mean_IoU_train	Crops_Negative_Mean_IoU_val	Crops_Negative_Pixel_Accuracy_train	Crops_Negative_Pixel_Accuracy_val	Crops_Negative_Precision_train	Crops_Negative_Precision_val	Crops_Negative_Recall_train	Crops_Negative_Recall_val	Waterway_Loss_train	Waterway_Loss_val	Waterway_Lr_0_train	Waterway_F1_Score_train	Waterway_F1_Score_val	Waterway_Mean_IoU_train	Waterway_Mean_IoU_val	Waterway_Pixel_Accuracy_train	Waterway_Pixel_Accuracy_val	Waterway_Precision_train	Waterway_Precision_val	Waterway_Recall_train	Waterway_Recall_val	Waterway_Negative_F1_Score_train	Waterway_Negative_F1_Score_val	Waterway_Negative_Mean_IoU_train	Waterway_Negative_Mean_IoU_val	Waterway_Negative_Pixel_Accuracy_train	Waterway_Negative_Pixel_Accuracy_val	Waterway_Negative_Precision_train	Waterway_Negative_Precision_val	Waterway_Negative_Recall_train	Waterway_Negative_Recall_val
0	0.2478802353143692		0.10000000149011612	0.003075583605095744		0.001540160272270441		0.7416000962257385		0.2364824265241623		0.0015478571876883507		0.006467550527304411		0.003244266379624605		0.32984498143196106		0.5781353712081909		0.0032519649248570204		0.11229179054498672		0.10000000149011612	0.004681555088609457		0.002346269553527236		0.8267025947570801		0.16173455119132996		0.002375153126195073		0.5683819055557251		0.3970206379890442		0.47784605622291565		0.7614205479621887		0.45342710614204407		0.44217273592948914		0.10000000149011612	0.007700744085013866		0.003865254810079932		0.844097912311554		0.13481737673282623		0.003963571507483721		0.001495550386607647		0.0007483348017558455		0.22363440692424774		0.6168124675750732		0.0007486828835681081		0.27738067507743835		0.10000000149011612	0.006398586556315422		0.003209561575204134		0.4992057681083679		0.45053136348724365		0.0032221742440015078		0.005726223345845938		0.0028713324572890997		0.5711327195167542		0.39010727405548096		0.0028842801693826914		0.7866101861000061		0.10000000149011612	0.005516944918781519		0.0027661025524139404		0.5600641965866089		0.4536494314670563		0.0027753482572734356		0.003058970905840397		0.0015318283112719655		0.5110559463500977		0.39156848192214966		0.0015354830538854003		0.6204665899276733		0.10000000149011612	0.018126660957932472		0.009146226570010185		0.8003298044204712		0.18757806718349457		0.009523482993245125		0.013123213313519955		0.006604945752769709		0.2665342092514038		0.675192654132843		0.006625998765230179	
1	0.05140046402812004	-38.51611328125		0.0	0.0	0.0	0.0	0.7386618852615356	0.7204552292823792	0.0	0.0	0.0	0.0	8.955209523264784e-06	0.0	4.477624770515831e-06	0.0	0.3324229419231415	0.27954474091529846	0.27562516927719116	0.0	4.477677521208534e-06	0.0	-1.4756418466567993	0.7413890361785889		0.163926362991333	0.002149006584659219	0.08928092569112778	0.001075659180060029	0.8279341459274292	0.8268238306045532	0.45063266158103943	0.068667471408844	0.10018536448478699	0.0010915843304246664	0.8464080691337585	0.9066058993339539	0.7337153553962708	0.82916659116745	0.7350636124610901	0.82916659116745	0.7573640942573547	0.82916659116745	0.959179699420929	1.0	0.7587546110153198	14.001978874206543		0.08275455981492996	0.1737585812807083	0.04316325858235359	0.09514546394348145	0.8086393475532532	0.5140839219093323	0.1521189659833908	0.1062634140253067	0.05683739855885506	0.4762708246707916	0.8032937049865723	0.9433199763298035	0.6712538003921509	0.8927205204963684	0.692880392074585	0.8927205204963684	0.7989972829818726	0.8927205204963684	0.807636559009552	1.0	0.06933241337537766	-0.4325233995914459		0.0	0.0	0.0	0.0	0.4997541904449463	0.7917802333831787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5704271793365479	0.20821978151798248	0.0	0.0	0.0	0.0	0.23957164585590363	0.9945389032363892		0.0	0.0	0.0	0.0	0.5613719820976257	0.49943479895591736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5095107555389404	0.500565230846405	0.0	0.0	0.0	0.0	0.03224658966064453	0.09041278809309006		0.0	0.0	0.0	0.0	0.8085107803344727	0.5019186735153198	0.0	0.0	0.0	0.0	0.44917285442352295	0.6683699488639832	0.2896343767642975	0.5019186735153198	0.4256230592727661	0.5019186735153198	0.7661212086677551	0.5019186735153198	0.31772738695144653	1.0
2	0.8241742253303528		0.09875000268220901	0.00035938984365202487		0.0001797272270778194		0.7396766543388367		0.3438444435596466		0.000179788883542642		0.6431903839111328		0.4740462005138397		0.548134446144104		0.6813250184059143		0.6090984344482422		0.09931616485118866		0.09875000268220901	0.2518507242202759		0.14406704902648926		0.8111934661865234		0.3702296316623688		0.1908329278230667		0.8653005957603455		0.7625814080238342		0.7625814080238342		0.7625814080238342		1.0		1.780573844909668		0.09875000268220901	0.2626466155052185		0.15117627382278442		0.1557074338197708		0.15141843259334564		0.9895314574241638		0.8745908141136169		0.7771313786506653		0.7771313786506653		0.7771313786506653		1.0		0.14113947749137878		0.09875000268220901	0.3897188603878021		0.2420191466808319		0.5052053928375244		0.5098186731338501		0.3154153525829315		0.0		0.0		0.5715739727020264		0.0		0.0		0.09195230156183243		0.09875000268220901	0.0		0.0		0.556910514831543		0.0		0.0		0.0		0.0		0.5147496461868286		0.0		0.0		0.2875029444694519		0.09875000268220901	0.20171943306922913		0.11217350512742996		0.5985151529312134		0.16252371668815613		0.26582926511764526		0.8419145345687866		0.7269883155822754		0.7301509380340576		0.7419883608818054		0.972944438457489	
3	0.7887389659881592	1.217795491218567		0.3239816725254059	0.40068185329437256	0.1933043748140335	0.25053292512893677	0.5581789016723633	0.43785786628723145	0.2674436867237091	0.282641738653183	0.4108321964740753	0.6880213022232056	0.8033187985420227	0.8418406844139099	0.6712889075279236	0.7268781065940857	0.6712889075279236	0.7268781065940857	0.6712889075279236	0.7268781065940857	1.0	1.0	0.08035881072282791	0.550788402557373		0.25445398688316345	0.0	0.1457732915878296	0.0	0.8131005764007568	0.8282344937324524	0.38355720043182373	0.0	0.19037488102912903	0.0	0.8639492392539978	0.9060491919517517	0.7604847550392151	0.8282358050346375	0.7604847550392151	0.8282358050346375	0.7604847550392151	0.8282358050346375	1.0	1.0	1.4790916442871094	2.1212735176086426		0.264385461807251	0.1910095065832138	0.15232959389686584	0.10558900982141495	0.15232959389686584	0.10558900982141495	0.15232959389686584	0.10558900982141495	1.0	1.0	0.8744455575942993	0.9442628622055054	0.7769020795822144	0.8944109678268433	0.7769020795822144	0.8944109678268433	0.7769020795822144	0.8944109678268433	1.0	1.0	0.21411482989788055	0.5170091986656189		0.6673252582550049	0.3343890309333801	0.5007413029670715	0.20076057314872742	0.5141308903694153	0.20076057314872742	0.5076415538787842	0.20076057314872742	0.9735719561576843	1.0	0.5149875283241272	0.8884192109107971	0.34679004549980164	0.7992393970489502	0.48458239436149597	0.7992393970489502	0.43152713775634766	0.7992393970489502	0.6384726762771606	1.0	0.0730714499950409	-1.0319938659667969		0.0	0.0	0.0	0.0	0.5590522289276123	0.5186704993247986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5112148523330688	0.4813295006752014	0.0	0.0	0.0	0.0	0.320354163646698	0.6458967924118042		0.2754093110561371	0.6645635366439819	0.15969546139240265	0.49763771891593933	0.16378827393054962	0.49763771891593933	0.16516220569610596	0.49763771891593933	0.8283184766769409	1.0	0.848561704158783	0.6687631607055664	0.7369580268859863	0.5023623108863831	0.7369580268859863	0.5023623108863831	0.7369580268859863	0.5023623108863831	1.0	1.0
4	0.6234174370765686		0.05000000074505806	0.34131112694740295		0.20577162504196167		0.5179494023323059		0.2666413486003876		0.47406837344169617		0.7989370822906494		0.665191650390625		0.665191650390625		0.665191650390625		1.0		0.06550469249486923		0.05000000074505806	0.16725286841392517		0.09125801920890808		0.8053267002105713		0.3028329014778137		0.1155296042561531		0.8639053702354431		0.7604166865348816		0.7604166865348816		0.7604166865348816		1.0		0.8717525601387024		0.05000000074505806	0.2627103626728058		0.15121851861476898		0.15121851861476898		0.15121851861476898		1.0		0.8756569623947144		0.7788165807723999		0.7788165807723999		0.7788165807723999		1.0		0.5861602425575256		0.05000000074505806	0.6668443083763123		0.5001999139785767		0.5001999139785767		0.5001999139785767		1.0		0.5999290943145752		0.42849910259246826		0.42849910259246826		0.42849910259246826		1.0		0.05814962461590767		0.05000000074505806	0.0		0.0		0.5731678009033203		0.0		0.0		0.0		0.0		0.4974853992462158		0.0		0.0		0.23179922997951508		0.05000000074505806	0.2447017878293991		0.13940753042697906		0.15818700194358826		0.1481696367263794		0.7021520733833313		0.8468913435935974		0.7344419360160828		0.7344419360160828		0.7344419360160828		1.0	
5	0.499325692653656	0.9529746770858765		0.36786872148513794	0.11388899385929108	0.22539164125919342	0.06038297340273857	0.6486606597900391	0.6914013028144836	0.3448670208454132	0.27462273836135864	0.3941580355167389	0.07184114307165146	0.8021746277809143	0.8398749232292175	0.6696924567222595	0.723952054977417	0.6696924567222595	0.723952054977417	0.6696924567222595	0.723952054977417	1.0	1.0	0.061864133924245834	0.5432571768760681		0.10133974999189377	0.0	0.05337434634566307	0.0	0.7970319390296936	0.8287376761436462	0.20708784461021423	0.0	0.06708382070064545	0.0	0.8626478910446167	0.9064714312553406	0.7584704160690308	0.8289417028427124	0.7584704160690308	0.8289417028427124	0.7584704160690308	0.8289417028427124	1.0	1.0	0.6998705267906189	1.9164115190505981		0.2645696699619293	0.19182319939136505	0.15245191752910614	0.10608652979135513	0.15245191752910614	0.10608652979135513	0.15245191752910614	0.10608652979135513	1.0	1.0	0.874482274055481	0.9439855217933655	0.7769599556922913	0.8939134478569031	0.7769599556922913	0.8939134478569031	0.7769599556922913	0.8939134478569031	1.0	1.0	0.5670537352561951	0.5255621671676636		0.665907621383667	0.34511899948120117	0.49914655089378357	0.20854611694812775	0.49914655089378357	0.20854611694812775	0.49914655089378357	0.20854611694812775	1.0	1.0	0.6014556884765625	0.8835883140563965	0.4300583600997925	0.7914538979530334	0.4300583600997925	0.7914538979530334	0.4300583600997925	0.7914538979530334	1.0	1.0	0.055780768394470215	-0.6326934695243835		0.0	0.0	0.0	0.0	0.5639548301696777	0.5424250960350037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5064821243286133	0.4575749337673187	0.0	0.0	0.0	0.0	0.17167623341083527	1.0003468990325928		0.18172268569469452	0.47328418493270874	0.09994222968816757	0.3100014925003052	0.12510697543621063	0.6076818108558655	0.111026331782341	0.739657461643219	0.5002732276916504	0.3479696810245514	0.846834123134613	0.6608290076255798	0.7343558669090271	0.4934612512588501	0.7343558669090271	0.4934612512588501	0.7343558669090271	0.4934612512588501	1.0	1.0
6	0.42336180806159973		0.02500000037252903	0.3499755859375		0.21210327744483948		0.6831598877906799		0.37908318638801575		0.3250192403793335		0.7998743653297424		0.6664921641349792		0.6664921641349792		0.6664921641349792		1.0		0.05915149673819542		0.02500000037252903	0.10040690004825592		0.05285705626010895		0.7967719435691833		0.20607106387615204		0.06637349724769592		0.862256646156311		0.7578656673431396		0.7578656673431396		0.7578656673431396		1.0		0.5047155618667603		0.02500000037252903	0.2629791796207428		0.15139667689800262		0.15139667689800262		0.15139667689800262		1.0		0.8751943111419678		0.7780848741531372		0.7780848741531372		0.7780848741531372		1.0		0.5492662787437439		0.02500000037252903	0.6678555607795715		0.5013386607170105		0.5013386607170105		0.5013386607170105		1.0		0.5993708968162537		0.42792975902557373		0.42792975902557373		0.42792975902557373		1.0		0.04276080057024956		0.02500000037252903	0.0		0.0		0.5721462965011597		0.0		0.0		0.0		0.0		0.49870485067367554		0.0		0.0		0.12826964259147644		0.02500000037252903	0.12633641064167023		0.06742747873067856		0.09668251127004623		0.07758822292089462		0.3398823142051697		0.8487945199012756		0.7373092770576477		0.7373092770576477		0.7373092770576477		1.0	
7	0.3975726068019867	0.8479210138320923		0.2960529327392578	0.0011302451603114605	0.17374537885189056	0.0005654420820064843	0.6870614290237427	0.7219105958938599	0.353234201669693	0.33445680141448975	0.25480523705482483	0.0005660790484398603	0.8025709390640259	0.8386045694351196	0.6702451109886169	0.722066342830658	0.6702451109886169	0.722066342830658	0.6702451109886169	0.722066342830658	1.0	1.0	0.05437767505645752	0.6818134784698486		0.026188934221863747	0.0007490993593819439	0.01326820719987154	0.00037469001836143434	0.7944860458374023	0.8250488042831421	0.06424511969089508	0.024392731487751007	0.01644662581384182	0.00038039058563299477	0.8647230863571167	0.9056722521781921	0.7616847157478333	0.8276060819625854	0.7616847157478333	0.8276060819625854	0.7616847157478333	0.8276060819625854	1.0	1.0	0.4046182930469513	1.9890285730361938		0.2618769407272339	0.1882309466600418	0.1506665050983429	0.1038934588432312	0.1506665050983429	0.1038934588432312	0.1506665050983429	0.1038934588432312	1.0	1.0	0.8750920295715332	0.9452069401741028	0.7779232263565063	0.8961065411567688	0.7779232263565063	0.8961065411567688	0.7779232263565063	0.8961065411567688	1.0	1.0	0.5365395545959473	0.5219418406486511		0.6677886247634888	0.34445732831954956	0.5012632608413696	0.20806309580802917	0.5012632608413696	0.20806309580802917	0.5012632608413696	0.20806309580802917	1.0	1.0	0.6003327369689941	0.8838892579078674	0.4289110004901886	0.7919368743896484	0.4289110004901886	0.7919368743896484	0.4289110004901886	0.7919368743896484	1.0	1.0	0.03895174711942673	-1.3277238607406616		0.0	0.0	0.0	0.0	0.5552399754524231	0.5255759358406067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5159205198287964	0.4744240641593933	0.0	0.0	0.0	0.0	0.09442643076181412	0.03203349560499191		0.11866220831871033	0.37014830112457275	0.06307331472635269	0.2271054983139038	0.08049751818180084	0.33077874779701233	0.07291051745414734	0.3471142053604126	0.31856024265289307	0.39645668864250183	0.8478370308876038	0.6702130436897278	0.735865592956543	0.5040003061294556	0.735865592956543	0.5040003061294556	0.735865592956543	0.5040003061294556	1.0	1.0
8	0.36924079060554504		0.024687500670552254	0.2540006935596466		0.1454758197069168		0.690180778503418		0.3407062590122223		0.20247361063957214		0.8017275929450989		0.6690695881843567		0.6690695881843567		0.6690695881843567		1.0		0.05709053575992584		0.024687500670552254	0.10158778727054596		0.05351197347044945		0.8008950352668762		0.2151045799255371		0.06649596989154816		0.8640117049217224		0.7605814933776855		0.7605814933776855		0.7605814933776855		1.0		0.31094253063201904		0.024687500670552254	0.2634906768798828		0.1517358273267746		0.1517358273267746		0.1517358273267746		1.0		0.874744713306427		0.7773745059967041		0.7773745059967041		0.7773745059967041		1.0		0.5199289321899414		0.024687500670552254	0.6668476462364197		0.5002036690711975		0.5002036690711975		0.5002036690711975		1.0		0.6010295748710632		0.4296227991580963		0.4296227991580963		0.4296227991580963		1.0		0.07398556172847748		0.024687500670552254	0.0		0.0		0.5556787252426147		0.0		0.0		0.0		0.0		0.5160265564918518		0.0		0.0		0.10542155802249908		0.024687500670552254	0.11428768932819366		0.060607168823480606		0.08249486982822418		0.07011210918426514		0.3089446425437927		0.8488942980766296		0.7374599575996399		0.7374599575996399		0.7374599575996399		1.0	
9	0.35388341546058655	0.9219264388084412		0.18809755146503448	0.010232522152364254	0.10381218791007996	0.005142571870237589	0.6841248273849487	0.7272335886955261	0.2827460765838623	0.25683078169822693	0.14092370867729187	0.005220252554863691	0.8021974563598633	0.8438661694526672	0.6697242259979248	0.729903519153595	0.6697242259979248	0.729903519153595	0.6697242259979248	0.729903519153595	1.0	1.0	0.05277528986334801	0.5440059304237366		0.01458602212369442	0.0	0.007346589583903551	0.0	0.791528046131134	0.8257691860198975	0.03654984012246132	0.0	0.009110979735851288	0.0	0.8639302253723145	0.9047690629959106	0.7604552507400513	0.8260988593101501	0.7604552507400513	0.8260988593101501	0.7604552507400513	0.8260988593101501	1.0	1.0	0.2443392127752304	1.8574895858764648		0.26406800746917725	0.18805928528308868	0.15211887657642365	0.10378887504339218	0.15211887657642365	0.10378887504339218	0.15211887657642365	0.10378887504339218	1.0	1.0	0.8751212358474731	0.9452651143074036	0.7779694199562073	0.8962111473083496	0.7779694199562073	0.8962111473083496	0.7779694199562073	0.8962111473083496	1.0	1.0	0.5036100745201111	0.5178309082984924		0.6649602651596069	0.34475597739219666	0.4980827569961548	0.20828106999397278	0.4980827569961548	0.20828106999397278	0.4980827569961548	0.20828106999397278	1.0	1.0	0.6021201014518738	0.8837534785270691	0.43073806166648865	0.7917189598083496	0.43073806166648865	0.7917189598083496	0.43073806166648865	0.7917189598083496	1.0	1.0	0.03784182295203209	-0.3396480679512024		0.0	0.0	0.0	0.0	0.5545743703842163	0.5256116390228271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5153093338012695	0.47438836097717285	0.0	0.0	0.0	0.0	0.044133853167295456	0.48296916484832764		0.12355948239564896	0.6516169905662537	0.06584779918193817	0.48325806856155396	0.0754227414727211	0.4832698106765747	0.0752815306186676	0.4953104555606842	0.3444634974002838	0.9520617723464966	0.8504906296730042	0.659895122051239	0.7398726940155029	0.492420494556427	0.7398726940155029	0.492420494556427	0.7398726940155029	0.492420494556427	1.0	1.0
