step	Buildings_Loss_train	Buildings_Loss_val	Buildings_Lr_0_train	Buildings_F1_Score_train	Buildings_F1_Score_val	Buildings_Mean_IoU_train	Buildings_Mean_IoU_val	Buildings_Pixel_Accuracy_train	Buildings_Pixel_Accuracy_val	Buildings_Precision_train	Buildings_Precision_val	Buildings_Recall_train	Buildings_Recall_val	Buildings_Negative_F1_Score_train	Buildings_Negative_F1_Score_val	Buildings_Negative_Mean_IoU_train	Buildings_Negative_Mean_IoU_val	Buildings_Negative_Pixel_Accuracy_train	Buildings_Negative_Pixel_Accuracy_val	Buildings_Negative_Precision_train	Buildings_Negative_Precision_val	Buildings_Negative_Recall_train	Buildings_Negative_Recall_val	Road_Loss_train	Road_Loss_val	Road_Lr_0_train	Road_F1_Score_train	Road_F1_Score_val	Road_Mean_IoU_train	Road_Mean_IoU_val	Road_Pixel_Accuracy_train	Road_Pixel_Accuracy_val	Road_Precision_train	Road_Precision_val	Road_Recall_train	Road_Recall_val	Road_Negative_F1_Score_train	Road_Negative_F1_Score_val	Road_Negative_Mean_IoU_train	Road_Negative_Mean_IoU_val	Road_Negative_Pixel_Accuracy_train	Road_Negative_Pixel_Accuracy_val	Road_Negative_Precision_train	Road_Negative_Precision_val	Road_Negative_Recall_train	Road_Negative_Recall_val	Track_Loss_train	Track_Loss_val	Track_Lr_0_train	Track_F1_Score_train	Track_F1_Score_val	Track_Mean_IoU_train	Track_Mean_IoU_val	Track_Pixel_Accuracy_train	Track_Pixel_Accuracy_val	Track_Precision_train	Track_Precision_val	Track_Recall_train	Track_Recall_val	Track_Negative_F1_Score_train	Track_Negative_F1_Score_val	Track_Negative_Mean_IoU_train	Track_Negative_Mean_IoU_val	Track_Negative_Pixel_Accuracy_train	Track_Negative_Pixel_Accuracy_val	Track_Negative_Precision_train	Track_Negative_Precision_val	Track_Negative_Recall_train	Track_Negative_Recall_val	Trees_Loss_train	Trees_Loss_val	Trees_Lr_0_train	Trees_F1_Score_train	Trees_F1_Score_val	Trees_Mean_IoU_train	Trees_Mean_IoU_val	Trees_Pixel_Accuracy_train	Trees_Pixel_Accuracy_val	Trees_Precision_train	Trees_Precision_val	Trees_Recall_train	Trees_Recall_val	Trees_Negative_F1_Score_train	Trees_Negative_F1_Score_val	Trees_Negative_Mean_IoU_train	Trees_Negative_Mean_IoU_val	Trees_Negative_Pixel_Accuracy_train	Trees_Negative_Pixel_Accuracy_val	Trees_Negative_Precision_train	Trees_Negative_Precision_val	Trees_Negative_Recall_train	Trees_Negative_Recall_val	Crops_Loss_train	Crops_Loss_val	Crops_Lr_0_train	Crops_F1_Score_train	Crops_F1_Score_val	Crops_Mean_IoU_train	Crops_Mean_IoU_val	Crops_Pixel_Accuracy_train	Crops_Pixel_Accuracy_val	Crops_Precision_train	Crops_Precision_val	Crops_Recall_train	Crops_Recall_val	Crops_Negative_F1_Score_train	Crops_Negative_F1_Score_val	Crops_Negative_Mean_IoU_train	Crops_Negative_Mean_IoU_val	Crops_Negative_Pixel_Accuracy_train	Crops_Negative_Pixel_Accuracy_val	Crops_Negative_Precision_train	Crops_Negative_Precision_val	Crops_Negative_Recall_train	Crops_Negative_Recall_val	Waterway_Loss_train	Waterway_Loss_val	Waterway_Lr_0_train	Waterway_F1_Score_train	Waterway_F1_Score_val	Waterway_Mean_IoU_train	Waterway_Mean_IoU_val	Waterway_Pixel_Accuracy_train	Waterway_Pixel_Accuracy_val	Waterway_Precision_train	Waterway_Precision_val	Waterway_Recall_train	Waterway_Recall_val	Waterway_Negative_F1_Score_train	Waterway_Negative_F1_Score_val	Waterway_Negative_Mean_IoU_train	Waterway_Negative_Mean_IoU_val	Waterway_Negative_Pixel_Accuracy_train	Waterway_Negative_Pixel_Accuracy_val	Waterway_Negative_Precision_train	Waterway_Negative_Precision_val	Waterway_Negative_Recall_train	Waterway_Negative_Recall_val
0	0.5409697890281677		0.10000000149011612	0.014318553730845451		0.007210901938378811		0.7370795011520386		0.2524842619895935		0.007368205115199089		0.010787989012897015		0.0054232473485171795		0.33188390731811523		0.6415404081344604		0.005439731292426586		0.17949336767196655		0.10000000149011612	0.09979227185249329		0.05251650512218475		0.7865800261497498		0.17174625396728516		0.070327989757061		0.016351262107491493		0.008243022486567497		0.24254049360752106		0.7255081534385681		0.0082688108086586		1.1514562368392944		0.10000000149011612	0.04317440465092659		0.022063491865992546		0.8295391201972961		0.14644087851047516		0.025319630280137062		0.011000406928360462		0.0055306232534348965		0.22485779225826263		0.7425647974014282		0.00554124778136611		0.514107882976532		0.10000000149011612	0.0026666568592190742		0.0013351086527109146		0.4996645450592041		0.41315048933029175		0.0013376453425735235		0.0009916528360918164		0.0004960724036209285		0.5704135298728943		0.3734392523765564		0.0004964856198057532		0.5319674015045166		0.10000000149011612	0.007411647122353315		0.0037196078337728977		0.572508692741394		0.4026845097541809		0.003740244312211871		0.005881561432033777		0.00294945458881557		0.49683070182800293		0.40181952714920044		0.0029624621383845806		1.3606491088867188		0.10000000149011612	0.010797997936606407		0.005428306292742491		0.8060466647148132		0.17630882561206818		0.005569552071392536		0.00772074842825532		0.0038753345143049955		0.2622414231300354		0.6678367257118225		0.0038828186225146055	
1	0.0784492939710617	0.18817947804927826		0.0	0.0	0.0	0.0	0.74090176820755	0.7208320498466492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32984620332717896	0.27916795015335083	0.0	0.0	0.0	0.0	0.2725418508052826	1.436652421951294		0.0	0.0	0.0	0.0	0.8308983445167542	0.8285373449325562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23947307467460632	0.17146266996860504	0.0	0.0	0.0	0.0	0.2300860732793808	1.4642990827560425		0.0	0.0	0.0	0.0	0.8473953008651733	0.8951210379600525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22360612452030182	0.10487893968820572	0.0	0.0	0.0	0.0	0.09533859044313431	-9.865692138671875		0.0	0.0	0.0	0.0	0.4986882507801056	0.7744212746620178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5724297761917114	0.22557872533798218	0.0	0.0	0.0	0.0	0.08468879759311676	1.3588762283325195		0.0	0.0	0.0	0.0	0.5633175373077393	0.5326664447784424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5084819793701172	0.4673335552215576	0.0	0.0	0.0	0.0	0.5162044763565063	1.4802072048187256		0.0	0.0	0.0	0.0	0.8087536692619324	0.49585771560668945	0.0	0.0	0.0	0.0	0.00431298092007637	0.27779141068458557	0.002161150798201561	0.16129951179027557	0.2631772756576538	0.49829551577568054	0.95585697889328	0.4852965474128723	0.002161366632208228	0.19458846747875214
2	-4.335895538330078		0.09875000268220901	0.0		0.0		0.7420879602432251		0.0		0.0		0.7476881742477417		0.5970463156700134		0.6318798065185547		0.6924178004264832		0.8125476241111755		0.16837070882320404		0.09875000268220901	0.0		0.0		0.8299425840377808		0.0		0.0		0.0		0.0		0.2395297884941101		0.0		0.0		0.1183379590511322		0.09875000268220901	0.0		0.0		0.8480938673019409		0.0		0.0		0.0		0.0		0.22209542989730835		0.0		0.0		0.12075308710336685		0.09875000268220901	0.0		0.0		0.5002076625823975		0.0		0.0		0.0		0.0		0.5706227421760559		0.0		0.0		0.10666689276695251		0.09875000268220901	0.0		0.0		0.5636329650878906		0.0		0.0		0.0		0.0		0.5077518820762634		0.0		0.0		-0.49164989590644836		0.09875000268220901	0.0		0.0		0.8088383078575134		0.0		0.0		0.8341678380966187		0.7155128121376038		0.7712136507034302		0.8969588875770569		0.7795929312705994	
3	0.8068439364433289	1.0081591606140137		0.009740597568452358	0.0006693806499242783	0.0048941345885396	0.00033480237470939755	0.7247447967529297	0.7211570143699646	0.07739079743623734	0.7092159986495972	0.005197376012802124	0.00033484832965768874	0.8017404079437256	0.8379537463188171	0.6690874099731445	0.7211019396781921	0.6690874099731445	0.7211019396781921	0.6690874099731445	0.7211019396781921	1.0	1.0	0.0822233185172081	2.1708004474639893		0.0	0.0	0.0	0.0	0.8313411474227905	0.8271651864051819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23896388709545135	0.17283481359481812	0.0	0.0	0.0	0.0	0.05812904238700867	-0.36182719469070435		0.0	0.0	0.0	0.0	0.8476137518882751	0.8974045515060425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22348558902740479	0.10259542614221573	0.0	0.0	0.0	0.0	0.03309211879968643	-0.11082490533590317		0.0	0.0	0.0	0.0	0.49969178438186646	0.795225203037262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5705862641334534	0.20477478206157684	0.0	0.0	0.0	0.0	0.058596815913915634	-0.2344200164079666		0.0	0.0	0.0	0.0	0.5667967796325684	0.5099756717681885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038393139839172	0.4900243580341339	0.0	0.0	0.0	0.0	0.6690797805786133	0.32702064514160156		0.0	0.0	0.0	0.0	0.8089191913604736	0.5023964047431946	0.0	0.0	0.0	0.0	0.8238569498062134	0.6687935590744019	0.700473427772522	0.5023965835571289	0.7021355032920837	0.5023967623710632	0.7303928732872009	0.5023965835571289	0.9447512030601501	1.0
4	0.7497287392616272		0.05000000074505806	0.01359416265040636		0.006843597628176212		0.7115516066551208		0.06422054767608643		0.007601635996252298		0.8009850382804871		0.6680359244346619		0.6680359244346619		0.6680359244346619		1.0		0.06088196858763695		0.05000000074505806	0.0		0.0		0.8323931097984314		0.0		0.0		0.0		0.0		0.23776979744434357		0.0		0.0		0.05242547020316124		0.05000000074505806	0.0		0.0		0.8481466174125671		0.0		0.0		0.0		0.0		0.2224477231502533		0.0		0.0		-0.010579748079180717		0.05000000074505806	0.4963890314102173		0.33013129234313965		0.5169138312339783		0.5188086628913879		0.47582679986953735		0.0		0.0		0.5702924728393555		0.0		0.0		0.22365058958530426		0.05000000074505806	0.2573694586753845		0.14769019186496735		0.532011866569519		0.41805407404899597		0.18591178953647614		0.5131807923316956		0.34515348076820374		0.5322719216346741		0.5264623165130615		0.5005529522895813		0.292193740606308		0.05000000074505806	0.0		0.0		0.8116546273231506		0.0		0.0		0.7990591526031494		0.6653609275817871		0.666221559047699		0.7212110161781311		0.8957467675209045	
5	0.743606448173523	1.0156646966934204		0.012284562923014164	0.0	0.006180242169648409	0.0	0.7120352983474731	0.7245848774909973	0.05702636390924454	0.0	0.0068837241269648075	0.0	0.8023905754089355	0.8403006196022034	0.6699935793876648	0.7245848774909973	0.6699935793876648	0.7245848774909973	0.6699935793876648	0.7245848774909973	1.0	1.0	0.08348830789327621	-0.5756151676177979		0.0	0.0	0.0	0.0	0.82955402135849	0.8266378045082092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24143566191196442	0.17336219549179077	0.0	0.0	0.0	0.0	0.012318922206759453	0.29037952423095703		0.0	0.0	0.0	0.0	0.8489353060722351	0.8961716890335083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22152748703956604	0.1038283109664917	0.0	0.0	0.0	0.0	1.0185915231704712	1.131759762763977		0.23225103318691254	0.0	0.13138236105442047	0.0	0.5053331851959229	0.7848612666130066	0.5154724717140198	0.0	0.14989349246025085	0.0	0.0	0.0	0.0	0.0	0.5699039697647095	0.2151387631893158	0.0	0.0	0.0	0.0	-0.007907228544354439	0.4611958861351013		0.44602081179618835	0.6583299040794373	0.2870185375213623	0.49067944288253784	0.5292823910713196	0.49067944288253784	0.45624813437461853	0.49067944288253784	0.4362419545650482	1.0	0.6562355160713196	0.674900472164154	0.4883560538291931	0.5093205571174622	0.5355015993118286	0.5093205571174622	0.517647385597229	0.5093205571174622	0.8961623311042786	1.0	0.04573267325758934	0.5424599051475525		0.0	0.0	0.0	0.0	0.8051565885543823	0.49912378191947937	0.0	0.0	0.0	0.0	0.5744680762290955	0.6661534309387207	0.4029850363731384	0.4994228482246399	0.40735602378845215	0.5000062584877014	0.6086452007293701	0.49956440925598145	0.5439251065254211	0.9994329810142517
6	0.7296849489212036		0.02500000037252903	0.01134159229695797		0.005703137721866369		0.7109016180038452		0.0486365407705307		0.006419251207262278		0.8024515509605408		0.6700785756111145		0.6700785756111145		0.6700785756111145		1.0		0.03576706349849701		0.02500000037252903	0.0		0.0		0.8313124179840088		0.0		0.0		0.0		0.0		0.24004164338111877		0.0		0.0		-0.009148276410996914		0.02500000037252903	0.0		0.0		0.8481829762458801		0.0		0.0		0.0		0.0		0.22224196791648865		0.0		0.0		0.22189220786094666		0.02500000037252903	0.0		0.0		0.49995413422584534		0.0		0.0		0.0		0.0		0.5704683065414429		0.0		0.0		-129.28890991210938		0.02500000037252903	0.6071028709411621		0.43585625290870667		0.46278077363967896		0.4471988379955292		0.9450073838233948		0.6583793759346008		0.49073436856269836		0.5134164094924927		0.5019366145133972		0.956499457359314		-0.05539512634277344		0.02500000037252903	0.0		0.0		0.8090723752975464		0.0		0.0		0.3285592496395111		0.19657248258590698		0.20758794248104095		0.4396722912788391		0.26227715611457825	
7	0.722981870174408	1.0145407915115356		0.011605898849666119	0.0	0.005836820229887962	0.0	0.7080416679382324	0.724152147769928	0.047876935452222824	0.0	0.006603306625038385	0.0	0.8021185994148254	0.8400416970252991	0.6696143746376038	0.7241998910903931	0.6696143746376038	0.7241998910903931	0.6696143746376038	0.7241998910903931	1.0	1.0	0.035814009606838226	-0.41447287797927856		0.0	0.0	0.0	0.0	0.8329009413719177	0.8297049403190613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2391635924577713	0.1702950894832611	0.0	0.0	0.0	0.0	-0.027441788464784622	0.6612572073936462		0.0	0.0	0.0	0.0	0.847644567489624	0.8922847509384155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22253777086734772	0.10771522670984268	0.0	0.0	0.0	0.0	0.09248113632202148	1.0589184761047363		0.0	0.0	0.0	0.0	0.5006352066993713	0.7878466844558716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5703700184822083	0.2121533304452896	0.0	0.0	0.0	0.0	0.4029587507247925	0.6096364259719849		0.6235926151275635	0.6587909460067749	0.4530581831932068	0.4911918342113495	0.4595658481121063	0.4919603168964386	0.4534059464931488	0.4912300705909729	0.9983099102973938	0.9998416304588318	0.6380795240402222	0.6735366582870483	0.4685145318508148	0.5077687501907349	0.4693383276462555	0.5078350305557251	0.47449731826782227	0.5086702108383179	0.9737932682037354	0.9965221285820007	-0.14226019382476807	5.259069442749023		0.0	0.0	0.0	0.0	0.8082995414733887	0.5042557120323181	0.0	0.0	0.0	0.0	0.15585573017597198	0.11747730523347855	0.08451385051012039	0.06240418925881386	0.10216708481311798	0.45320940017700195	0.25476738810539246	0.3155806362628937	0.11226832866668701	0.07217192649841309
8	0.7189098000526428		0.024687500670552254	0.01188791822642088		0.00597950117662549		0.7067046761512756		0.04775480926036835		0.006788970902562141		0.8021963238716125		0.6697227358818054		0.6697227358818054		0.6697227358818054		1.0		0.027295663952827454		0.024687500670552254	0.0		0.0		0.8332170248031616		0.0		0.0		0.0		0.0		0.23733051121234894		0.0		0.0		-0.0513492077589035		0.024687500670552254	0.0		0.0		0.8486373424530029		0.0		0.0		0.592950165271759		0.42141374945640564		0.5011668801307678		0.8092940449714661		0.4678756296634674		0.053959429264068604		0.024687500670552254	0.0		0.0		0.49914059042930603		0.0		0.0		0.0		0.0		0.5717750191688538		0.0		0.0		0.33350807428359985		0.024687500670552254	0.6152781248092651		0.44433337450027466		0.4550037384033203		0.4452407956123352		0.9954341650009155		0.6433526873588562		0.4742225408554077		0.47651034593582153		0.4838472902774811		0.9597418308258057		-0.23218359053134918		0.024687500670552254	0.0		0.0		0.8098893761634827		0.0		0.0		0.08644306659698486		0.04517402499914169		0.06752268970012665		0.15630961954593658		0.05974052473902702	
9	0.7122762203216553	1.0062227249145508		0.011635799892246723	0.0	0.005851945839822292	0.0	0.7060454487800598	0.7203809022903442	0.044653650373220444	0.0	0.0066894665360450745	0.0	0.8021954894065857	0.8375178575515747	0.6697215437889099	0.7204565405845642	0.6697215437889099	0.7204565405845642	0.6697215437889099	0.7204565405845642	1.0	1.0	0.023855917155742645	-0.3046143054962158		0.0	0.0	0.0	0.0	0.832650899887085	0.828457236289978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23700769245624542	0.17154276371002197	0.0	0.0	0.0	0.0	0.1551249921321869	1.1639118194580078		0.0	0.0	0.0	0.0	0.8492486476898193	0.8967574834823608	0.0	0.0	0.0	0.0	0.8480477333068848	0.8931119441986084	0.7361829876899719	0.8068674802780151	0.7565658092498779	0.8089479207992554	0.8244718313217163	0.8961760997772217	0.873011589050293	0.8900687098503113	0.039198487997055054	1.2437511682510376		0.0	0.0	0.0	0.0	0.4997967481613159	0.7845860123634338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5712956786155701	0.21541398763656616	0.0	0.0	0.0	0.0	0.18710626661777496	-3.29805850982666		0.6209275126457214	0.7145758271217346	0.45025011897087097	0.5559066534042358	0.47243475914001465	0.6077700257301331	0.45380502939224243	0.5580471158027649	0.9828993678092957	0.9931475520133972	0.620481550693512	0.5539383292198181	0.44978126883506775	0.383066862821579	0.45607319474220276	0.3857852816581726	0.47149115800857544	0.43768975138664246	0.907134473323822	0.754269003868103	-0.3031853139400482	0.28053122758865356		0.0	0.0	0.0	0.0	0.8114509582519531	0.5021507740020752	0.0	0.0	0.0	0.0	0.05906073376536369	0.6351773738861084	0.030428946018218994	0.4653918743133545	0.05802338570356369	0.49180537462234497	0.11339864134788513	0.49660778045654297	0.0399281308054924	0.8810065984725952
