Buildings_Loss_train	Buildings_Loss_val	Buildings_Lr_0_train	step	Buildings_F1_Score_train	Buildings_F1_Score_val	Buildings_Mean_IoU_train	Buildings_Mean_IoU_val	Buildings_Pixel_Accuracy_train	Buildings_Pixel_Accuracy_val	Buildings_Precision_train	Buildings_Precision_val	Buildings_Recall_train	Buildings_Recall_val	Buildings_Negative_F1_Score_train	Buildings_Negative_F1_Score_val	Buildings_Negative_Mean_IoU_train	Buildings_Negative_Mean_IoU_val	Buildings_Negative_Pixel_Accuracy_train	Buildings_Negative_Pixel_Accuracy_val	Buildings_Negative_Precision_train	Buildings_Negative_Precision_val	Buildings_Negative_Recall_train	Buildings_Negative_Recall_val	Misc_Loss_train	Misc_Loss_val	Misc_Lr_0_train	Misc_F1_Score_train	Misc_F1_Score_val	Misc_Mean_IoU_train	Misc_Mean_IoU_val	Misc_Pixel_Accuracy_train	Misc_Pixel_Accuracy_val	Misc_Precision_train	Misc_Precision_val	Misc_Recall_train	Misc_Recall_val	Misc_Negative_F1_Score_train	Misc_Negative_F1_Score_val	Misc_Negative_Mean_IoU_train	Misc_Negative_Mean_IoU_val	Misc_Negative_Pixel_Accuracy_train	Misc_Negative_Pixel_Accuracy_val	Misc_Negative_Precision_train	Misc_Negative_Precision_val	Misc_Negative_Recall_train	Misc_Negative_Recall_val	Road_Loss_train	Road_Loss_val	Road_Lr_0_train	Road_F1_Score_train	Road_F1_Score_val	Road_Mean_IoU_train	Road_Mean_IoU_val	Road_Pixel_Accuracy_train	Road_Pixel_Accuracy_val	Road_Precision_train	Road_Precision_val	Road_Recall_train	Road_Recall_val	Road_Negative_F1_Score_train	Road_Negative_F1_Score_val	Road_Negative_Mean_IoU_train	Road_Negative_Mean_IoU_val	Road_Negative_Pixel_Accuracy_train	Road_Negative_Pixel_Accuracy_val	Road_Negative_Precision_train	Road_Negative_Precision_val	Road_Negative_Recall_train	Road_Negative_Recall_val	Track_Loss_train	Track_Loss_val	Track_Lr_0_train	Track_F1_Score_train	Track_F1_Score_val	Track_Mean_IoU_train	Track_Mean_IoU_val	Track_Pixel_Accuracy_train	Track_Pixel_Accuracy_val	Track_Precision_train	Track_Precision_val	Track_Recall_train	Track_Recall_val	Track_Negative_F1_Score_train	Track_Negative_F1_Score_val	Track_Negative_Mean_IoU_train	Track_Negative_Mean_IoU_val	Track_Negative_Pixel_Accuracy_train	Track_Negative_Pixel_Accuracy_val	Track_Negative_Precision_train	Track_Negative_Precision_val	Track_Negative_Recall_train	Track_Negative_Recall_val	Trees_Loss_train	Trees_Loss_val	Trees_Lr_0_train	Trees_F1_Score_train	Trees_F1_Score_val	Trees_Mean_IoU_train	Trees_Mean_IoU_val	Trees_Pixel_Accuracy_train	Trees_Pixel_Accuracy_val	Trees_Precision_train	Trees_Precision_val	Trees_Recall_train	Trees_Recall_val	Trees_Negative_F1_Score_train	Trees_Negative_F1_Score_val	Trees_Negative_Mean_IoU_train	Trees_Negative_Mean_IoU_val	Trees_Negative_Pixel_Accuracy_train	Trees_Negative_Pixel_Accuracy_val	Trees_Negative_Precision_train	Trees_Negative_Precision_val	Trees_Negative_Recall_train	Trees_Negative_Recall_val
0.1416851133108139		0.012500000186264515	11	0.411456823348999		0.25901520252227783		0.25901520252227783		0.25901520252227783		1.0		0.8022978901863098		0.669864296913147		0.669864296913147		0.669864296913147		1.0		1.5499229431152344		0.012500000186264515	3.056843706872314e-05		1.528445318399463e-05		0.9448202252388		0.05620655417442322		1.5288376744138077e-05		0.9329013228416443		0.8742408752441406		0.8742408752441406		0.8742408752441406		1.0		1.5602951049804688		0.012500000186264515	0.0		0.0		0.8325068950653076		0.0		0.0		0.8647210597991943		0.7616815567016602		0.7617676854133606		0.7617125511169434		0.999946653842926		-0.0263865664601326		0.012500000186264515	0.0015470361104235053		0.0007741168374195695		0.8117035031318665		0.0039076474495232105		0.0009644259698688984		0.0034580635838210583		0.001732026576064527		0.18627746403217316		0.03628700226545334		0.0018155401339754462		0.47956418991088867		0.012500000186264515	0.6664416790008545		0.4997469186782837		0.4997469186782837		0.4997469186782837		1.0		0.6002431511878967		0.42881956696510315		0.42881956696510315		0.42881956696510315		1.0	
0.13271796703338623	0.7527052164077759		12	0.4114677309989929	0.43674635887145996	0.25902384519577026	0.2793829143047333	0.25902384519577026	0.2793829143047333	0.25902384519577026	0.2793829143047333	1.0	1.0	0.8024799823760986	0.8376263380050659	0.6701182126998901	0.7206170558929443	0.6701182126998901	0.7206170558929443	0.6701182126998901	0.7206170558929443	1.0	1.0	1.5438108444213867	1.8381839990615845		2.0812976799788885e-05	0.0	1.0406596629763953e-05	0.0	0.9441566467285156	0.9527890086174011	0.044561244547367096	0.0	1.0408919479232281e-05	0.0	0.932008683681488	0.9758269786834717	0.8726744651794434	0.9527949690818787	0.8726744651794434	0.9527949690818787	0.8726744651794434	0.9527949690818787	1.0	1.0	1.25246000289917	1.3218752145767212		0.0	0.0	0.0	0.0	0.8307592868804932	0.8283131718635559	0.0	0.0	0.0	0.0	0.863588273525238	0.9060955047607422	0.7599255442619324	0.8283131718635559	0.7599255442619324	0.8283131718635559	0.7599255442619324	0.8283131718635559	1.0	1.0	-0.04847849905490875	-0.7984898686408997		0.000819970213342458	0.0	0.000410153268603608	0.0	0.8201059699058533	0.8963612914085388	0.002615137957036495	0.0	0.00048621013411320746	0.0	0.0023716576397418976	1.2873503692389932e-05	0.001187236630357802	6.4367932282038964e-06	0.19463257491588593	0.10363870859146118	0.03253674507141113	1.0	0.0012306820135563612	6.4367932282038964e-06	0.46816855669021606	0.7619097828865051		0.6667141318321228	0.3620505630970001	0.5000534057617188	0.22103890776634216	0.5000534057617188	0.22103890776634216	0.5000534057617188	0.22103890776634216	1.0	1.0	0.6008124947547913	0.875748336315155	0.4294009804725647	0.7789610624313354	0.4294009804725647	0.7789610624313354	0.4294009804725647	0.7789610624313354	1.0	1.0
0.1267348974943161		0.012500000186264515	13	0.4119967222213745		0.2594432234764099		0.2594432234764099		0.2594432234764099		1.0		0.8020762801170349		0.6695554256439209		0.6695554256439209		0.6695554256439209		1.0		1.5493700504302979		0.012500000186264515	2.3837648768676445e-05		1.1918966265511699e-05		0.9447415471076965		0.061016011983156204		1.1921153600269463e-05		0.9328627586364746		0.874173104763031		0.874173104763031		0.874173104763031		1.0		1.0857285261154175		0.012500000186264515	0.0		0.0		0.8296120166778564		0.0		0.0		0.862903892993927		0.7588662505149841		0.7588662505149841		0.7588662505149841		1.0		-0.08396635204553604		0.012500000186264515	0.0015524695627391338		0.0007768377545289695		0.8272255659103394		0.006689733359962702		0.0008781271171756089		0.0027214051224291325		0.001362556591629982		0.20514073967933655		0.05177124962210655		0.0013974311295896769		0.45326730608940125		0.012500000186264515	0.665698766708374		0.49891185760498047		0.49891185760498047		0.49891185760498047		1.0		0.6005545258522034		0.42913752794265747		0.42913752794265747		0.42913752794265747		1.0	
0.12249144911766052	0.7415182590484619		14	0.41227850317955017	0.4300735890865326	0.2596667408943176	0.27394506335258484	0.2596667408943176	0.27394506335258484	0.2596667408943176	0.27394506335258484	1.0	1.0	0.802904486656189	0.8412883281707764	0.6707105040550232	0.7260549664497375	0.6707105040550232	0.7260549664497375	0.6707105040550232	0.7260549664497375	1.0	1.0	1.547086238861084	1.8433232307434082		1.5418891052831896e-05	0.0	7.709505553066265e-06	0.0	0.9443349242210388	0.9530870318412781	0.05131860449910164	0.0	7.710604222666007e-06	0.0	0.9325071573257446	0.9759820103645325	0.8735488653182983	0.9530906677246094	0.8735488653182983	0.9530906677246094	0.8735488653182983	0.9530906677246094	1.0	1.0	0.9334713220596313	0.9421724677085876		0.0	0.0	0.0	0.0	0.8303084373474121	0.8296095132827759	0.0	0.0	0.0	0.0	0.8635669946670532	0.9068705439567566	0.7598925828933716	0.8296095132827759	0.7598925828933716	0.8296095132827759	0.7598925828933716	0.8296095132827759	1.0	1.0	-0.08678057789802551	4.146180152893066		0.02831375226378441	0.1756085604429245	0.014360171742737293	0.09625596553087234	0.8278687596321106	0.45312440395355225	0.09776138514280319	0.10416383296251297	0.016554081812500954	0.5590636730194092	0.036081064492464066	0.9357724189758301	0.01837197318673134	0.8792973160743713	0.22358053922653198	0.8795396089553833	0.5170023441314697	0.8957053422927856	0.018692808225750923	0.9795920252799988	0.44310998916625977	0.9016300439834595		0.666579008102417	0.3494320809841156	0.4999014139175415	0.21170414984226227	0.4999014139175415	0.21170414984226227	0.4999014139175415	0.21170414984226227	1.0	1.0	0.6009273529052734	0.8816168308258057	0.42951834201812744	0.7882958650588989	0.42951834201812744	0.7882958650588989	0.42951834201812744	0.7882958650588989	1.0	1.0
0.11652637273073196		0.012500000186264515	15	0.4128491282463074		0.26011964678764343		0.2601196765899658		0.26011964678764343		1.0		0.8020985722541809		0.6695864796638489		0.6695864796638489		0.6695864796638489		1.0		1.5489751100540161		0.012500000186264515	1.3783698705083225e-05		6.891896646266105e-06		0.9442175030708313		0.046823956072330475		6.89286389388144e-06		0.9326798915863037		0.8738520741462708		0.8738520741462708		0.8738520741462708		1.0		0.7699586153030396		0.012500000186264515	0.0		0.0		0.829622745513916		0.0		0.0		0.8627461791038513		0.7586223483085632		0.7586223483085632		0.7586223483085632		1.0		-0.1684594452381134		0.012500000186264515	0.0136276138946414		0.006860553286969662		0.8198778629302979		0.04130377992987633		0.008159936405718327		0.02293655090034008		0.011601322330534458		0.2056022733449936		0.2690724730491638		0.011978831142187119		0.426629900932312		0.012500000186264515	0.6667833924293518		0.5001313090324402		0.5001313090324402		0.5001313090324402		1.0		0.600143313407898		0.4287176728248596		0.4287176728248596		0.4287176728248596		1.0	
0.11272303014993668	0.6963661313056946		16	0.4113300144672394	0.4327712655067444	0.2589147090911865	0.2761378884315491	0.2589147090911865	0.2761378884315491	0.2589147090911865	0.2761378884315491	1.0	1.0	0.8029670715332031	0.8398143649101257	0.6707978248596191	0.7238621115684509	0.6707978248596191	0.7238621115684509	0.6707978248596191	0.7238621115684509	1.0	1.0	1.5451468229293823	1.8548280000686646		3.0345487175509334e-05	0.0	1.5172973689914215e-05	0.0	0.9442183971405029	0.9543853402137756	0.05745498836040497	0.0	1.517675173090538e-05	0.0	0.9322478771209717	0.9766606688499451	0.8730939030647278	0.9543859362602234	0.8730939030647278	0.9543859362602234	0.8730939030647278	0.9543859362602234	1.0	1.0	0.598326563835144	0.5245317220687866		0.0	0.0	0.0	0.0	0.8317338824272156	0.8258700966835022	0.0	0.0	0.0	0.0	0.8638787865638733	0.9045728445053101	0.7603755593299866	0.8257718086242676	0.7603849172592163	0.8257741332054138	0.7603762149810791	0.8258618712425232	0.999998927116394	0.9998679757118225	-0.5105780363082886	65.25279998779297		0.023200811818242073	0.0	0.011736555024981499	0.0	0.8323768377304077	0.891793429851532	0.10042464733123779	0.0	0.01311541348695755	0.0	0.034307654947042465	0.00019432901171967387	0.017453216016292572	9.717394277686253e-05	0.22537566721439362	0.10823079198598862	0.5579017400741577	1.0	0.01769798807799816	9.717394277686253e-05	0.41004592180252075	0.6327042579650879		0.6661795377731323	0.3624982535839081	0.4994521737098694	0.22137273848056793	0.4994521737098694	0.22137273848056793	0.4994521737098694	0.22137273848056793	1.0	1.0	0.6001287698745728	0.8755373358726501	0.42870283126831055	0.7786272764205933	0.42870283126831055	0.7786272764205933	0.42870283126831055	0.7786272764205933	1.0	1.0
0.10595329105854034		0.012500000186264515	17	0.41358014941215515		0.2607003152370453		0.2607004642486572		0.2607003450393677		0.9999997615814209		0.8009379506111145		0.6679703593254089		0.6679703593254089		0.6679703593254089		1.0		1.551235318183899		0.012500000186264515	2.1866662791580893e-05		1.0933450539596379e-05		0.9446669816970825		0.057867731899023056		1.0935396858258173e-05		0.93318110704422		0.8747324347496033		0.8747324347496033		0.8747324347496033		1.0		0.3910616934299469		0.012500000186264515	0.0		0.0		0.8332406878471375		0.0		0.0		0.5851211547851562		0.41354861855506897		0.4870966970920563		0.7630450129508972		0.47448307275772095		2.5868024826049805		0.012500000186264515	1.7713146007736214e-05		8.85665122041246e-06		0.8485779166221619		0.02184147946536541		8.86016550794011e-06		0.000536311068572104		0.0002682274498511106		0.22148346900939941		0.2318236082792282		0.00026846607215702534		0.39485201239585876		0.012500000186264515	0.666424036026001		0.4997271001338959		0.4997271001338959		0.4997271001338959		1.0		0.5996453762054443		0.4282096326351166		0.4282096326351166		0.4282096326351166		1.0	
0.10145790874958038	0.887310802936554		18	0.41312646865844727	0.43137064576148987	0.2603398859500885	0.2749984562397003	0.2603398859500885	0.2749984562397003	0.2603398859500885	0.2749984562397003	1.0	1.0	0.8016676902770996	0.8405807614326477	0.6689860820770264	0.7250015139579773	0.6689860820770264	0.7250015139579773	0.6689860820770264	0.7250015139579773	1.0	1.0	1.551350474357605	1.83700430393219		1.723540117382072e-05	2.013842731685145e-06	8.617775165475905e-06	1.006922389024112e-06	0.9446686506271362	0.9526441693305969	0.060744114220142365	0.00923787523061037	8.618923857284244e-06	1.0070310736409738e-06	0.9329684972763062	0.9757505059242249	0.8743588924407959	0.9526492357254028	0.8743588924407959	0.9526492357254028	0.8743588924407959	0.9526492357254028	1.0	1.0	0.27586036920547485	65.37759399414062		0.0	0.0	0.0	0.0	0.8324323892593384	0.830513596534729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23931865394115448	0.1694863736629486	0.0	0.0	0.0	0.0	1.3487845659255981	2.6610212326049805		0.11765551567077637	0.20658516883850098	0.06250476837158203	0.11519096046686172	0.7374383807182312	0.28842079639434814	0.12023381143808365	0.11717023700475693	0.11518546938896179	0.8721083998680115	0.3773386776447296	0.8558257818222046	0.23254309594631195	0.7479855418205261	0.3547512888908386	0.7506089210510254	0.7544494867324829	0.8853915333747864	0.2515844702720642	0.8281707763671875	0.3810323178768158	0.6309981942176819		0.6671788692474365	0.359388530254364	0.5005764365196228	0.21905767917633057	0.5005764365196228	0.21905767917633057	0.5005764365196228	0.21905767917633057	1.0	1.0	0.5999306440353394	0.876999020576477	0.42850062251091003	0.7809423208236694	0.42850062251091003	0.7809423208236694	0.42850062251091003	0.7809423208236694	1.0	1.0
0.09830011427402496		0.012500000186264515	19	0.4083832800388336		0.25658392906188965		0.25658395886421204		0.25658392906188965		1.0		0.8045884370803833		0.6730639338493347		0.6730639338493347		0.6730639338493347		1.0		1.5470898151397705		0.012500000186264515	2.311219031980727e-05		1.1556227946130093e-05		0.944554328918457		0.055931322276592255		1.1558482583495788e-05		0.9325417280197144		0.8736094832420349		0.8736094832420349		0.8736094832420349		1.0		0.7096953988075256		0.012500000186264515	0.0		0.0		0.8297232985496521		0.0		0.0		0.0		0.0		0.24084706604480743		0.0		0.0		0.01264551468193531		0.012500000186264515	0.1074589192867279		0.05678023025393486		0.7031012177467346		0.09900622069835663		0.11748964339494705		0.27965235710144043		0.1625557243824005		0.2784816324710846		0.6236579418182373		0.1802355945110321		0.3650270104408264		0.012500000186264515	0.6657190322875977		0.49893465638160706		0.49893465638160706		0.49893465638160706		1.0		0.6014918088912964		0.43009528517723083		0.43009528517723083		0.43009528517723083		1.0	
0.09436970204114914	1.2645986080169678		20	0.4077271521091461	0.43432924151420593	0.25606614351272583	0.27740776538848877	0.2560666799545288	0.27740776538848877	0.25606614351272583	0.27740776538848877	0.9999999403953552	1.0	0.8046445250511169	0.8389590978622437	0.6731424331665039	0.7225922346115112	0.6731424331665039	0.7225922346115112	0.6731424331665039	0.7225922346115112	1.0	1.0	1.5472615957260132	1.842016577720642		1.5499548680963926e-05	4.105683274246985e-06	7.74983436713228e-06	2.052845957223326e-06	0.9442400336265564	0.9535439014434814	0.04665379598736763	0.014388489536941051	7.751062184979673e-06	2.053134721791139e-06	0.9325504899024963	0.9762229323387146	0.8736249208450317	0.9535503387451172	0.8736249208450317	0.9535503387451172	0.8736249208450317	0.9535503387451172	1.0	1.0	0.3586394488811493	0.9617776870727539		0.0	0.0	0.0	0.0	0.8317875266075134	0.8285577893257141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2379537969827652	0.1714422106742859	0.0	0.0	0.0	0.0	1.5049580335617065	2.4872145652770996		0.2171967476606369	0.12915422022342682	0.12182878702878952	0.06903520226478577	0.5754294395446777	0.3935902416706085	0.15057682991027832	0.0757211223244667	0.38954272866249084	0.43878740072250366	0.6100513339042664	0.779230535030365	0.4389020800590515	0.638310968875885	0.49938464164733887	0.657143235206604	0.7739971876144409	0.9230884313583374	0.5034186840057373	0.6741657257080078	0.3494528830051422	0.6277218461036682		0.666229784488678	0.34095463156700134	0.49950867891311646	0.20551253855228424	0.49950867891311646	0.20551253855228424	0.49950867891311646	0.20551253855228424	1.0	1.0	0.600674569606781	0.8854756355285645	0.42926010489463806	0.794487476348877	0.42926010489463806	0.794487476348877	0.42926010489463806	0.794487476348877	1.0	1.0
0.08833194524049759		0.012500000186264515	21	0.41168010234832764		0.25919219851493835		0.2591930031776428		0.25919222831726074		0.9999995827674866		0.8025070428848267		0.670155942440033		0.670155942440033		0.670155942440033		1.0		1.5501742362976074		0.012500000186264515	1.9206510842195712e-05		9.603348189557437e-06		0.944761335849762		0.0468791164457798		9.605223567632493e-06		0.9329701066017151		0.8743617534637451		0.8743617534637451		0.8743617534637451		1.0		0.08990707248449326		0.012500000186264515	0.0		0.0		0.8339189887046814		0.0		0.0		0.0		0.0		0.23666119575500488		0.0		0.0		0.29901131987571716		0.012500000186264515	0.1384461671113968		0.07437129318714142		0.6338214874267578		0.10749273747205734		0.1944354921579361		0.3686659336090088		0.22599045932292938		0.31836456060409546		0.6603463888168335		0.25571465492248535		0.33420246839523315		0.012500000186264515	0.6666585206985474		0.499990850687027		0.499990850687027		0.499990850687027		1.0		0.6006470918655396		0.42923200130462646		0.42923200130462646		0.42923200130462646		1.0	
0.08221717178821564	0.8031097054481506		22	0.41637685894966125	0.43485143780708313	0.26292672753334045	0.2778339684009552	0.26292693614959717	0.2778339684009552	0.26292672753334045	0.2778339684009552	0.9999998807907104	1.0	0.7999765872955322	0.8386718034744263	0.6666341423988342	0.7221660017967224	0.6666341423988342	0.7221660017967224	0.6666341423988342	0.7221660017967224	1.0	1.0	1.5463234186172485	1.8356128931045532		1.7804270100896247e-05	1.5027221706986893e-06	8.902214176487178e-06	7.513616537835333e-07	0.9440931677818298	0.9524027109146118	0.05056009814143181	0.012295082211494446	8.90370301931398e-06	7.514070148317842e-07	0.9324626922607422	0.9756226539611816	0.8734708428382874	0.952405571937561	0.8734708428382874	0.952405571937561	0.8734708428382874	0.952405571937561	1.0	1.0	0.08062771707773209	-0.8597466945648193		0.0	0.0	0.0	0.0	0.8317729234695435	0.8292579054832458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238623708486557	0.17074209451675415	0.0	0.0	0.0	0.0	0.6933527588844299	3.2240219116210938		0.1375114917755127	0.16343754529953003	0.07383212447166443	0.08899100869894028	0.7336333990097046	0.22781166434288025	0.13460388779640198	0.09249421209096909	0.1405474841594696	0.701457679271698	0.3473546802997589	0.8811477422714233	0.21018101274967194	0.7875461578369141	0.33199650049209595	0.7929167151451111	0.7256630063056946	0.9032170176506042	0.22832335531711578	0.8601312637329102	0.31930556893348694	0.625984251499176		0.6679161787033081	0.3517579138278961	0.5014070272445679	0.21341398358345032	0.5014070272445679	0.21341398358345032	0.5014070272445679	0.21341398358345032	1.0	1.0	0.5991776585578918	0.8805464506149292	0.42773276567459106	0.7865859866142273	0.42773276567459106	0.7865859866142273	0.42773276567459106	0.7865859866142273	1.0	1.0
			23																					1.5435267686843872		0.012500000186264515	1.4824300706095528e-05		7.412205377477221e-06		0.9441125392913818		0.049856528639793396		7.413252660626313e-06		0.9319460988044739		0.8725647330284119		0.8725647330284119		0.8725647330284119		1.0																																																0.30595117807388306		0.012500000186264515	0.6672527194023132		0.5006595849990845		0.5006595849990845		0.5006595849990845		1.0		0.5998247861862183		0.4283926784992218		0.4283926784992218		0.4283926784992218		1.0	
			24																					1.5457197427749634	1.835815668106079		1.4664416994492058e-05	2.004742327699205e-06	7.3322621574334335e-06	1.0023720733443042e-06	0.9443161487579346	0.9524291753768921	0.04521452262997627	0.013698630034923553	7.333397661568597e-06	1.002444491859933e-06	0.9323137402534485	0.9756368398666382	0.8732094764709473	0.9524325728416443	0.8732094764709473	0.9524325728416443	0.8732094764709473	0.9524325728416443	1.0	1.0																																															0.29128727316856384	0.6294316649436951		0.6661128401756287	0.3491354286670685	0.49937719106674194	0.21148641407489777	0.49937719106674194	0.21148641407489777	0.49937719106674194	0.21148641407489777	1.0	1.0	0.601383626461029	0.8817529678344727	0.4299846589565277	0.7885136008262634	0.4299846589565277	0.7885136008262634	0.4299846589565277	0.7885136008262634	1.0	1.0
			25																					1.5461970567703247		0.012500000186264515	1.2337286534602754e-05		6.1686810113315005e-06		0.943958044052124		0.04775627702474594		6.16943998466013e-06		0.9324924349784851		0.8735229969024658		0.8735229969024658		0.8735229969024658		1.0																																																0.2796314060688019		0.012500000186264515	0.667102575302124		0.5004905462265015		0.5004905462265015		0.5004905462265015		1.0		0.6004940867424011		0.4290757477283478		0.4290757477283478		0.4290757477283478		1.0	
			26																					1.546730637550354	1.839571475982666		1.3022857274336275e-05	2.5382605599588715e-06	6.51147092867177e-06	1.2691318715951638e-06	0.94461989402771	0.9530351758003235	0.052471812814474106	0.011990407481789589	6.512236723210663e-06	1.269264544134785e-06	0.9323375225067139	0.9759554266929626	0.8732511401176453	0.9530400037765503	0.8732511401176453	0.9530400037765503	0.8732511401176453	0.9530400037765503	1.0	1.0																																															0.264847069978714	0.6222381591796875		0.6672839522361755	0.38323113322257996	0.5006948113441467	0.23703519999980927	0.5006948113441467	0.23703519999980927	0.5006948113441467	0.23703519999980927	1.0	1.0	0.5993925333023071	0.8655474185943604	0.427951842546463	0.7629647850990295	0.427951842546463	0.7629647850990295	0.427951842546463	0.7629647850990295	1.0	1.0
			27																					1.5450900793075562		0.012500000186264515	1.2076325219823048e-05		6.038198989699595e-06		0.9442276954650879		0.055337902158498764		6.038821538822958e-06		0.9322084784507751		0.8730247616767883		0.8730247616767883		0.8730247616767883		1.0																																																0.2670288681983948		0.012500000186264515	0.6648802161216736		0.49799296259880066		0.49799296259880066		0.49799296259880066		1.0		0.6016402840614319		0.43024712800979614		0.43024712800979614		0.43024712800979614		1.0	
			28																					1.5432500839233398	1.8359286785125732		1.121035802498227e-05	0.0	5.605210390058346e-06	0.0	0.9441729187965393	0.9524897336959839	0.05255255103111267	0.0	5.605777005257551e-06	0.0	0.9317853450775146	0.9756680130958557	0.872282862663269	0.9524919986724854	0.872282862663269	0.9524919986724854	0.872282862663269	0.9524919986724854	1.0	1.0																																															0.25115349888801575	0.6260176301002502		0.6659362316131592	0.3567936420440674	0.4991786777973175	0.2171325981616974	0.4991786777973175	0.2171325981616974	0.4991786777973175	0.2171325981616974	1.0	1.0	0.6015838980674744	0.8782115578651428	0.43018949031829834	0.782867431640625	0.43018949031829834	0.782867431640625	0.43018949031829834	0.782867431640625	1.0	1.0
