step	Buildings_Loss_train	Buildings_Loss_val	Buildings_Lr_0_train	Buildings_F1_Score_train	Buildings_F1_Score_val	Buildings_Mean_IoU_train	Buildings_Mean_IoU_val	Buildings_Pixel_Accuracy_train	Buildings_Pixel_Accuracy_val	Buildings_Precision_train	Buildings_Precision_val	Buildings_Recall_train	Buildings_Recall_val	Buildings_Negative_F1_Score_train	Buildings_Negative_F1_Score_val	Buildings_Negative_Mean_IoU_train	Buildings_Negative_Mean_IoU_val	Buildings_Negative_Pixel_Accuracy_train	Buildings_Negative_Pixel_Accuracy_val	Buildings_Negative_Precision_train	Buildings_Negative_Precision_val	Buildings_Negative_Recall_train	Buildings_Negative_Recall_val	Road_Loss_train	Road_Loss_val	Road_Lr_0_train	Road_F1_Score_train	Road_F1_Score_val	Road_Mean_IoU_train	Road_Mean_IoU_val	Road_Pixel_Accuracy_train	Road_Pixel_Accuracy_val	Road_Precision_train	Road_Precision_val	Road_Recall_train	Road_Recall_val	Road_Negative_F1_Score_train	Road_Negative_F1_Score_val	Road_Negative_Mean_IoU_train	Road_Negative_Mean_IoU_val	Road_Negative_Pixel_Accuracy_train	Road_Negative_Pixel_Accuracy_val	Road_Negative_Precision_train	Road_Negative_Precision_val	Road_Negative_Recall_train	Road_Negative_Recall_val	Track_Loss_train	Track_Loss_val	Track_Lr_0_train	Track_F1_Score_train	Track_F1_Score_val	Track_Mean_IoU_train	Track_Mean_IoU_val	Track_Pixel_Accuracy_train	Track_Pixel_Accuracy_val	Track_Precision_train	Track_Precision_val	Track_Recall_train	Track_Recall_val	Track_Negative_F1_Score_train	Track_Negative_F1_Score_val	Track_Negative_Mean_IoU_train	Track_Negative_Mean_IoU_val	Track_Negative_Pixel_Accuracy_train	Track_Negative_Pixel_Accuracy_val	Track_Negative_Precision_train	Track_Negative_Precision_val	Track_Negative_Recall_train	Track_Negative_Recall_val	Trees_Loss_train	Trees_Loss_val	Trees_Lr_0_train	Trees_F1_Score_train	Trees_F1_Score_val	Trees_Mean_IoU_train	Trees_Mean_IoU_val	Trees_Pixel_Accuracy_train	Trees_Pixel_Accuracy_val	Trees_Precision_train	Trees_Precision_val	Trees_Recall_train	Trees_Recall_val	Trees_Negative_F1_Score_train	Trees_Negative_F1_Score_val	Trees_Negative_Mean_IoU_train	Trees_Negative_Mean_IoU_val	Trees_Negative_Pixel_Accuracy_train	Trees_Negative_Pixel_Accuracy_val	Trees_Negative_Precision_train	Trees_Negative_Precision_val	Trees_Negative_Recall_train	Trees_Negative_Recall_val	Crops_Loss_train	Crops_Loss_val	Crops_Lr_0_train	Crops_F1_Score_train	Crops_F1_Score_val	Crops_Mean_IoU_train	Crops_Mean_IoU_val	Crops_Pixel_Accuracy_train	Crops_Pixel_Accuracy_val	Crops_Precision_train	Crops_Precision_val	Crops_Recall_train	Crops_Recall_val	Crops_Negative_F1_Score_train	Crops_Negative_F1_Score_val	Crops_Negative_Mean_IoU_train	Crops_Negative_Mean_IoU_val	Crops_Negative_Pixel_Accuracy_train	Crops_Negative_Pixel_Accuracy_val	Crops_Negative_Precision_train	Crops_Negative_Precision_val	Crops_Negative_Recall_train	Crops_Negative_Recall_val	Waterway_Loss_train	Waterway_Loss_val	Waterway_Lr_0_train	Waterway_F1_Score_train	Waterway_F1_Score_val	Waterway_Mean_IoU_train	Waterway_Mean_IoU_val	Waterway_Pixel_Accuracy_train	Waterway_Pixel_Accuracy_val	Waterway_Precision_train	Waterway_Precision_val	Waterway_Recall_train	Waterway_Recall_val	Waterway_Negative_F1_Score_train	Waterway_Negative_F1_Score_val	Waterway_Negative_Mean_IoU_train	Waterway_Negative_Mean_IoU_val	Waterway_Negative_Pixel_Accuracy_train	Waterway_Negative_Pixel_Accuracy_val	Waterway_Negative_Precision_train	Waterway_Negative_Precision_val	Waterway_Negative_Recall_train	Waterway_Negative_Recall_val
0	0.390132337808609		0.10000000149011612	0.0040656100027263165		0.0020369458943605423		0.7367731332778931		0.23575682938098907		0.0020504852291196585		0.0032085671555250883		0.001606861362233758		0.33356353640556335		0.570197582244873		0.001608810038305819		1.709597110748291		0.10000000149011612	0.00319029507227242		0.0015976961003616452		0.8266057968139648		0.1438339352607727		0.001613036380149424		0.0014030091697350144		0.0007019970216788352		0.24248860776424408		0.6332562565803528		0.0007022825302556157		0.20211176574230194		0.10000000149011612	0.06601139903068542		0.03413225710391998		0.816398024559021		0.1429293304681778		0.04291599988937378		0.027008792385458946		0.013689261861145496		0.2299424260854721		0.7639865875244141		0.013747398741543293		0.676070511341095		0.10000000149011612	0.0032316145952790976		0.001618422451429069		0.4981456995010376		0.4133548438549042		0.00162214832380414		0.0025016614235937595		0.0012523973127827048		0.5709757208824158		0.3821549415588379		0.0012549383100122213		0.4982832968235016		0.10000000149011612	0.0077012525871396065		0.0038655109237879515		0.5615280866622925		0.43761467933654785		0.0038848090916872025		0.011554842814803123		0.0058109937235713005		0.5083882212638855		0.43847253918647766		0.0058545623905956745		0.3463747501373291		0.10000000149011612	0.0006342963897623122		0.000317248806823045		0.809174656867981		0.096612848341465		0.0003181927022524178		0.468307763338089		0.30574533343315125		0.4411928653717041		0.7901639342308044		0.332763671875	
1	0.08228900283575058	0.9685846567153931		0.0	0.0	0.0	0.0	0.7408565282821655	0.723344624042511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3305276036262512	0.276655375957489	0.0	0.0	0.0	0.0	0.7870864272117615	1.1137152910232544		0.0	0.0	0.0	0.0	0.829301655292511	0.8276532888412476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24062132835388184	0.17234672605991364	0.0	0.0	0.0	0.0	0.11986449360847473	-5.5412516593933105		0.0	0.0	0.0	0.0	0.8483260273933411	0.8933331370353699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22257189452648163	0.10666687786579132	0.0	0.0	0.0	0.0	0.18304969370365143	-2.237413167953491		0.0	0.0	0.0	0.0	0.5007376670837402	0.7911435961723328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570412814617157	0.20885641872882843	0.0	0.0	0.0	0.0	0.06293623149394989	-0.25075092911720276		0.0	0.0	0.0	0.0	0.5522940158843994	0.5212298631668091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5180549621582031	0.4787701368331909	0.0	0.0	0.0	0.0	-0.4453223645687103	0.47233980894088745		0.26663053035736084	0.6562259793281555	0.15382210910320282	0.48834550380706787	0.4715680778026581	0.48851460218429565	0.18242326378822327	0.4883895814418793	0.49523109197616577	0.9998152852058411	0.8495760560035706	0.6770086288452148	0.73848956823349	0.511725664138794	0.7416523098945618	0.511725664138794	0.7428839206695557	0.511725664138794	0.9920536875724792	1.0
2	0.03162871673703194		0.09875000268220901	0.0		0.0		0.7407511472702026		0.0		0.0		0.048415109515190125		0.024808097630739212		0.3390452563762665		0.6909933686256409		0.025086406618356705		0.7038413882255554		0.09875000268220901	0.0		0.0		0.8306282162666321		0.0		0.0		0.0		0.0		0.23981773853302002		0.0		0.0		0.06556592881679535		0.09875000268220901	0.0		0.0		0.8480327725410461		0.0		0.0		0.0		0.0		0.222355455160141		0.0		0.0		0.08953740447759628		0.09875000268220901	0.0		0.0		0.4997710585594177		0.0		0.0		0.0		0.0		0.5699615478515625		0.0		0.0		0.1947752833366394		0.09875000268220901	0.14639247953891754		0.0789770632982254		0.5467473864555359		0.44761937856674194		0.08750542253255844		0.28434282541275024		0.16573405265808105		0.5231768488883972		0.5236592888832092		0.1951552927494049		1.1608928442001343		0.09875000268220901	0.32321593165397644		0.1927594095468521		0.19276951253414154		0.19276568293571472		0.9998313784599304		0.8483195900917053		0.7365928292274475		0.7365928292274475		0.7365928292274475		1.0	
3	0.2765725553035736	0.733533501625061		0.08159302920103073	0.42725464701652527	0.042531657963991165	0.2716616690158844	0.715146005153656	0.27848392724990845	0.2552357017993927	0.2738044559955597	0.04855794832110405	0.9719987511634827	0.8034096360206604	0.8393216133117676	0.6714158058166504	0.7231302261352539	0.6773314476013184	0.7231302261352539	0.6775672435760498	0.7231302261352539	0.9866586327552795	1.0	0.6497331857681274	1.1570887565612793		0.0	0.0	0.0	0.0	0.8324427008628845	0.8289183378219604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23857749998569489	0.17108166217803955	0.0	0.0	0.0	0.0	0.04300304502248764	-6.8892011642456055		0.0	0.0	0.0	0.0	0.8477222919464111	0.8972976803779602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22340165078639984	0.10270233452320099	0.0	0.0	0.0	0.0	0.03732463717460632	-0.2359413504600525		0.0	0.0	0.0	0.0	0.49905431270599365	0.7736788988113403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5712701678276062	0.22632108628749847	0.0	0.0	0.0	0.0	-0.2787329852581024	0.4102908670902252		0.3225792348384857	0.16237926483154297	0.19230668246746063	0.08836386352777481	0.44861581921577454	0.24608811736106873	0.3510134220123291	0.16965386271476746	0.2984065115451813	0.1557028740644455	0.6504194140434265	0.6933837532997131	0.4819418489933014	0.5306712985038757	0.5540817379951477	0.5306712985038757	0.5278112292289734	0.5306712985038757	0.8472261428833008	1.0	0.9192308783531189	0.7316136956214905		0.32600072026252747	0.6644963026046753	0.19474364817142487	0.4975622892379761	0.19474364817142487	0.4975622892379761	0.19474364817142487	0.4975622892379761	1.0	1.0	0.8465189337730408	0.6688299775123596	0.733881950378418	0.5024377107620239	0.733881950378418	0.5024377107620239	0.733881950378418	0.5024377107620239	1.0	1.0
4	0.5540300607681274		0.05000000074505806	0.38846704363822937		0.24105435609817505		0.25610095262527466		0.24629206955432892		0.9189302325248718		0.803150475025177		0.6710538268089294		0.6711488366127014		0.6712080836296082		0.9996576905250549		0.6127781271934509		0.05000000074505806	0.0		0.0		0.8307631015777588		0.0		0.0		0.0		0.0		0.23950932919979095		0.0		0.0		0.023129528388381004		0.05000000074505806	0.0		0.0		0.8479404449462891		0.0		0.0		0.0		0.0		0.2234639823436737		0.0		0.0		0.016835080459713936		0.05000000074505806	0.0		0.0		0.5011997818946838		0.0		0.0		0.0		0.0		0.5694041848182678		0.0		0.0		0.011175742372870445		0.05000000074505806	0.322457492351532		0.19222015142440796		0.24183914065361023		0.2673253118991852		0.4062386155128479		0.6529059410095215		0.4846772849559784		0.48467743396759033		0.48469069600105286		0.99994295835495		0.6783026456832886		0.05000000074505806	0.3228437602519989		0.192494735121727		0.19249476492404938		0.192494735121727		0.9999999403953552		0.8485761880874634		0.7369798421859741		0.7369798421859741		0.7369798421859741		1.0	
5	0.09719187021255493	0.6527063846588135		0.29356902837753296	0.0	0.17203685641288757	0.0	0.5798994898796082	0.7285841107368469	0.261197030544281	0.0	0.335100382566452	0.0	0.7246910333633423	0.8404807448387146	0.5682474374771118	0.7248527407646179	0.6084771156311035	0.7253865003585815	0.6841509342193604	0.7286033034324646	0.770338237285614	0.9929484724998474	0.5613337755203247	0.981701672077179		0.0	0.0	0.0	0.0	0.8322197198867798	0.8299252390861511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23915830254554749	0.17007477581501007	0.0	0.0	0.0	0.0	0.033885449171066284	6.098397731781006		0.0	0.0	0.0	0.0	0.8482676148414612	0.897147536277771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22228655219078064	0.10285244137048721	0.0	0.0	0.0	0.0	0.038058821111917496	-0.2930096685886383		0.35284921526908875	0.35744571685791016	0.2142179161310196	0.2176157683134079	0.510265588760376	0.5711304545402527	0.5209058523178101	0.25822994112968445	0.26677969098091125	0.5804715156555176	0.0	0.0	0.0	0.0	0.5715471506118774	0.20550130307674408	0.0	0.0	0.0	0.0	-0.08078346401453018	0.597456693649292		0.3271833062171936	0.00029694908880628645	0.19558826088905334	0.0001484965905547142	0.24339571595191956	0.5121460556983948	0.26762524247169495	0.16464851796627045	0.42083773016929626	0.00014860855299048126	0.6316325068473816	0.6776345372200012	0.46159565448760986	0.5124412178993225	0.46940770745277405	0.5124412178993225	0.4800574779510498	0.5124412178993225	0.9230931997299194	1.0	0.6264681816101074	0.6875407695770264		0.32318633794784546	0.664079487323761	0.1927383691072464	0.4970950782299042	0.1927391141653061	0.4970950782299042	0.1927383691072464	0.4970950782299042	1.0	1.0	0.8487029671669006	0.6692438125610352	0.7371711730957031	0.5029048919677734	0.7371711730957031	0.5029048919677734	0.7371711730957031	0.5029048919677734	1.0	1.0
6	-0.04457686468958855		0.02500000037252903	0.20577508211135864		0.11468744277954102		0.6589043140411377		0.25805485248565674		0.17110967636108398		0.7962637543678284		0.6614935398101807		0.6770288348197937		0.6902246475219727		0.9407984614372253		0.5368046164512634		0.02500000037252903	0.0		0.0		0.8317115902900696		0.0		0.0		0.0		0.0		0.23962412774562836		0.0		0.0		-0.007688609883189201		0.02500000037252903	0.0		0.0		0.8472270965576172		0.0		0.0		0.0		0.0		0.22251352667808533		0.0		0.0		0.0819307416677475		0.02500000037252903	0.4041019678115845		0.25321289896965027		0.5014858245849609		0.5022502541542053		0.338042676448822		0.03731413558125496		0.01901177316904068		0.5700540542602539		0.46978598833084106		0.019428657367825508		-0.20642776787281036		0.02500000037252903	0.3491211235523224		0.2114759087562561		0.2503196895122528		0.285709410905838		0.4487098753452301		0.5684311389923096		0.39706867933273315		0.42613106966018677		0.4452970027923584		0.7856916785240173		0.588209867477417		0.02500000037252903	0.32059118151664734		0.19089525938034058		0.19089525938034058		0.19089525938034058		1.0		0.8491746783256531		0.7378832101821899		0.7378832101821899		0.7378832101821899		1.0	
7	0.04150935262441635	0.5638775825500488		0.2952752113342285	0.0022545757237821817	0.17320990562438965	0.0011285600485280156	0.4368807375431061	0.7178758978843689	0.2207624465227127	0.06781849265098572	0.4457150101661682	0.00114634248893708	0.6710654497146606	0.06107693910598755	0.5049650073051453	0.031500443816185	0.557941198348999	0.29638439416885376	0.6635844707489014	0.8337825536727905	0.6787170171737671	0.03169950842857361	0.5144831538200378	1.160364031791687		0.0	0.0	0.0	0.0	0.8300490975379944	0.8276481628417969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2417394518852234	0.17235182225704193	0.0	0.0	0.0	0.0	-0.035237159579992294	0.9575657844543457		0.0	0.0	0.0	0.0	0.8486421704292297	0.894084095954895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22329653799533844	0.10591591894626617	0.0	0.0	0.0	0.0	0.14558809995651245	1.9317773580551147		0.6105725169181824	4.4574068169822567e-07	0.43944182991981506	2.228703976925317e-07	0.5453029870986938	0.7860473990440369	0.5344539880752563	0.0016549441497772932	0.711974024772644	2.2290035417427134e-07	0.4712009131908417	7.521865427406738e-06	0.308216392993927	3.7609468108712463e-06	0.5321223139762878	0.21392686665058136	0.45658349990844727	1.0	0.48678523302078247	3.7609468108712463e-06	-0.2849695086479187	0.41851329803466797		0.34970977902412415	0.4403653144836426	0.21190804243087769	0.2823515832424164	0.24832825362682343	0.30938324332237244	0.28294962644577026	0.3485965132713318	0.45770150423049927	0.5977151989936829	0.5720744729042053	0.6795007586479187	0.4006332755088806	0.514578640460968	0.4312780499458313	0.5181179046630859	0.45140236616134644	0.5331513285636902	0.7808047533035278	0.9365948438644409	0.5818904638290405	0.6146354675292969		0.3225398659706116	0.669306218624115	0.19227871298789978	0.5029754042625427	0.19227874279022217	0.5029754042625427	0.19227871298789978	0.5029754042625427	1.0	1.0	0.8493425250053406	0.664016604423523	0.7381367683410645	0.4970245957374573	0.7381367683410645	0.4970245957374573	0.7381367683410645	0.4970245957374573	1.0	1.0
8	-16.821243286132812		0.024687500670552254	0.29591915011405945		0.1736532300710678		0.4973068833351135		0.23336473107337952		0.4042911231517792		0.6435850262641907		0.4744749963283539		0.5444485545158386		0.6742191910743713		0.6156136393547058		0.48543089628219604		0.024687500670552254	0.0		0.0		0.8331965804100037		0.0		0.0		0.0		0.0		0.23766711354255676		0.0		0.0		-0.011242883279919624		0.024687500670552254	0.0		0.0		0.8490960597991943		0.0		0.0		0.8051296472549438		0.6738218069076538		0.6927829384803772		0.795770525932312		0.8147115707397461		0.6932758092880249		0.024687500670552254	0.6038423776626587		0.4325030446052551		0.5324463248252869		0.5232259035110474		0.7138257622718811		0.41609638929367065		0.2627030909061432		0.5371413230895996		0.4545108377933502		0.38366931676864624		-0.3898365795612335		0.024687500670552254	0.3172416687011719		0.1885247826576233		0.23651067912578583		0.2591797411441803		0.4088280498981476		0.5766348838806152		0.4051208198070526		0.43665120005607605		0.45963582396507263		0.7735363841056824		0.5502240657806396		0.024687500670552254	0.3231537938117981		0.19271522760391235		0.19271522760391235		0.19271522760391235		1.0		0.8476452231407166		0.7355766296386719		0.7355766296386719		0.7355766296386719		1.0	
9	-0.3742551803588867	2.1016225814819336		0.18699578940868378	0.22639207541942596	0.10314139723777771	0.12764494121074677	0.6718053817749023	0.6378042697906494	0.2613605260848999	0.27166563272476196	0.14557534456253052	0.1940528303384781	0.5537972450256348	0.5360928773880005	0.38293197751045227	0.36620691418647766	0.48463892936706543	0.4671671986579895	0.6594658493995667	0.7301007509231567	0.4773153066635132	0.4235452711582184	0.4667392373085022	1.166049838066101		0.0	0.0	0.0	0.0	0.8315359950065613	0.8292677998542786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23813337087631226	0.17073221504688263	0.0	0.0	0.0	0.0	1.0740469694137573	1.2636690139770508		0.0	0.0	0.0	0.0	0.8480503559112549	0.8942238092422485	0.0	0.0	0.0	0.0	0.5551812052726746	0.635675311088562	0.38425663113594055	0.46592673659324646	0.46377766132354736	0.49486997723579407	0.782634973526001	0.8952121734619141	0.4301644265651703	0.4928034245967865	-1.0212575197219849	-4.8878021240234375		0.6596003174781799	0.23744410276412964	0.4920922815799713	0.13471578061580658	0.5364131927490234	0.549369752407074	0.5214264988899231	0.18007728457450867	0.8974055647850037	0.3484485447406769	0.43638697266578674	0.022565027698874474	0.2790888547897339	0.01141126174479723	0.5318565368652344	0.20869091153144836	0.4507315754890442	0.8362648487091064	0.42292726039886475	0.011436814442276955	-0.528878390789032	0.24069373309612274		0.28104734420776367	0.5831394195556641	0.16349917650222778	0.4115714728832245	0.22810660302639008	0.4271901249885559	0.23686815798282623	0.45153018832206726	0.3454850912094116	0.8230315446853638	0.5734704732894897	0.6060828566551208	0.4020039141178131	0.4348055124282837	0.43066227436065674	0.4909537136554718	0.45452868938446045	0.5026694536209106	0.7767249941825867	0.7630676031112671	0.5358937382698059	0.6490956544876099		0.322479784488678	0.6726250648498535	0.19223599135875702	0.5067332983016968	0.1922404170036316	0.5067332983016968	0.1922360211610794	0.5067332983016968	0.999999463558197	1.0	0.8488953113555908	0.6606545448303223	0.7374614477157593	0.4932667016983032	0.7374614477157593	0.4932667016983032	0.7374614477157593	0.4932667016983032	1.0	1.0
