step	Buildings_Loss_train	Buildings_Loss_val	Buildings_Lr_0_train	Buildings_F1_Score_train	Buildings_F1_Score_val	Buildings_Mean_IoU_train	Buildings_Mean_IoU_val	Buildings_Pixel_Accuracy_train	Buildings_Pixel_Accuracy_val	Buildings_Precision_train	Buildings_Precision_val	Buildings_Recall_train	Buildings_Recall_val	Buildings_Negative_F1_Score_train	Buildings_Negative_F1_Score_val	Buildings_Negative_Mean_IoU_train	Buildings_Negative_Mean_IoU_val	Buildings_Negative_Pixel_Accuracy_train	Buildings_Negative_Pixel_Accuracy_val	Buildings_Negative_Precision_train	Buildings_Negative_Precision_val	Buildings_Negative_Recall_train	Buildings_Negative_Recall_val	Road_Loss_train	Road_Loss_val	Road_Lr_0_train	Road_F1_Score_train	Road_F1_Score_val	Road_Mean_IoU_train	Road_Mean_IoU_val	Road_Pixel_Accuracy_train	Road_Pixel_Accuracy_val	Road_Precision_train	Road_Precision_val	Road_Recall_train	Road_Recall_val	Road_Negative_F1_Score_train	Road_Negative_F1_Score_val	Road_Negative_Mean_IoU_train	Road_Negative_Mean_IoU_val	Road_Negative_Pixel_Accuracy_train	Road_Negative_Pixel_Accuracy_val	Road_Negative_Precision_train	Road_Negative_Precision_val	Road_Negative_Recall_train	Road_Negative_Recall_val	Track_Loss_train	Track_Loss_val	Track_Lr_0_train	Track_F1_Score_train	Track_F1_Score_val	Track_Mean_IoU_train	Track_Mean_IoU_val	Track_Pixel_Accuracy_train	Track_Pixel_Accuracy_val	Track_Precision_train	Track_Precision_val	Track_Recall_train	Track_Recall_val	Track_Negative_F1_Score_train	Track_Negative_F1_Score_val	Track_Negative_Mean_IoU_train	Track_Negative_Mean_IoU_val	Track_Negative_Pixel_Accuracy_train	Track_Negative_Pixel_Accuracy_val	Track_Negative_Precision_train	Track_Negative_Precision_val	Track_Negative_Recall_train	Track_Negative_Recall_val	Trees_Loss_train	Trees_Loss_val	Trees_Lr_0_train	Trees_F1_Score_train	Trees_F1_Score_val	Trees_Mean_IoU_train	Trees_Mean_IoU_val	Trees_Pixel_Accuracy_train	Trees_Pixel_Accuracy_val	Trees_Precision_train	Trees_Precision_val	Trees_Recall_train	Trees_Recall_val	Trees_Negative_F1_Score_train	Trees_Negative_F1_Score_val	Trees_Negative_Mean_IoU_train	Trees_Negative_Mean_IoU_val	Trees_Negative_Pixel_Accuracy_train	Trees_Negative_Pixel_Accuracy_val	Trees_Negative_Precision_train	Trees_Negative_Precision_val	Trees_Negative_Recall_train	Trees_Negative_Recall_val	Crops_Loss_train	Crops_Loss_val	Crops_Lr_0_train	Crops_F1_Score_train	Crops_F1_Score_val	Crops_Mean_IoU_train	Crops_Mean_IoU_val	Crops_Pixel_Accuracy_train	Crops_Pixel_Accuracy_val	Crops_Precision_train	Crops_Precision_val	Crops_Recall_train	Crops_Recall_val	Crops_Negative_F1_Score_train	Crops_Negative_F1_Score_val	Crops_Negative_Mean_IoU_train	Crops_Negative_Mean_IoU_val	Crops_Negative_Pixel_Accuracy_train	Crops_Negative_Pixel_Accuracy_val	Crops_Negative_Precision_train	Crops_Negative_Precision_val	Crops_Negative_Recall_train	Crops_Negative_Recall_val	Waterway_Loss_train	Waterway_Loss_val	Waterway_Lr_0_train	Waterway_F1_Score_train	Waterway_F1_Score_val	Waterway_Mean_IoU_train	Waterway_Mean_IoU_val	Waterway_Pixel_Accuracy_train	Waterway_Pixel_Accuracy_val	Waterway_Precision_train	Waterway_Precision_val	Waterway_Recall_train	Waterway_Recall_val	Waterway_Negative_F1_Score_train	Waterway_Negative_F1_Score_val	Waterway_Negative_Mean_IoU_train	Waterway_Negative_Mean_IoU_val	Waterway_Negative_Pixel_Accuracy_train	Waterway_Negative_Pixel_Accuracy_val	Waterway_Negative_Precision_train	Waterway_Negative_Precision_val	Waterway_Negative_Recall_train	Waterway_Negative_Recall_val
0	0.5307919383049011		0.10000000149011612	0.013137780129909515		0.006612325552850962		0.7364729046821594		0.26434648036956787		0.006736283656209707		0.21431979537010193		0.12002137303352356		0.3747378885746002		0.6731868386268616		0.12744735181331635		0.11606850475072861		0.10000000149011612	0.006566104479134083		0.003293866291642189		0.8290182948112488		0.14132873713970184		0.003361131064593792		0.39448657631874084		0.2457074373960495		0.4066482186317444		0.8861505389213562		0.25371667742729187		0.5144622921943665		0.10000000149011612	0.01380230113863945		0.006949107628315687		0.843872606754303		0.13996240496635437		0.007259075064212084		0.005067705176770687		0.0025402894243597984		0.2240341156721115		0.7167430520057678		0.0025428421795368195		0.4167351722717285		0.10000000149011612	0.0006911118980497122		0.0003456753911450505		0.5001530647277832		0.33395907282829285		0.000345913867931813		0.0006088410736992955		0.00030451323254965246		0.5698413848876953		0.3532370328903198		0.0003046831116080284		0.6346906423568726		0.10000000149011612	0.008477282710373402		0.0042566838674247265		0.5654435157775879		0.4671544134616852		0.004277451895177364		0.009359165094792843		0.0047015841118991375		0.5040390491485596		0.4144398272037506		0.0047330246306955814		0.3118096888065338		0.10000000149011612	0.0042877234518527985		0.00214846758171916		0.8073840141296387		0.17613784968852997		0.0021702770609408617		0.4329337775707245		0.2762702405452728		0.4211677312850952		0.7826699614524841		0.2992250323295593	
1	0.7525695562362671	1.4162629842758179		0.3297064006328583	0.42561307549476624	0.19739428162574768	0.27033576369285583	0.5184261798858643	0.27033576369285583	0.2585986852645874	0.27033576369285583	0.454750657081604	1.0	0.7893747687339783	0.8437062501907349	0.6520389318466187	0.7296642661094666	0.656568169593811	0.7296642661094666	0.66892409324646	0.7296642661094666	0.9627299308776855	1.0	-0.9618918895721436	13.68482780456543		3.695000123116188e-05	0.011697090230882168	1.8475340766599402e-05	0.005882951896637678	0.8324034214019775	0.8247022032737732	0.22050084173679352	0.24358367919921875	1.8476548575563356e-05	0.0059924256056547165	0.7964122295379639	0.9036250114440918	0.6616984605789185	0.8241933584213257	0.6747596859931946	0.8243143558502197	0.7611082792282104	0.8268909454345703	0.8351505994796753	0.9960574507713318	-0.12722299993038177	-949.2028198242188		0.0	0.0	0.0	0.0	0.8473478555679321	0.8898619413375854	0.0	0.0	0.0	0.0	0.8273261785507202	0.9417216777801514	0.7055040597915649	0.8898619413375854	0.714332103729248	0.8898619413375854	0.7798453569412231	0.8898619413375854	0.8809635639190674	1.0	0.09033715724945068	-1.597059726715088		0.0	0.0	0.0	0.0	0.5018818378448486	0.7819197773933411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5693992376327515	0.21808020770549774	0.0	0.0	0.0	0.0	0.2673110365867615	-20.57424545288086		0.0	0.0	0.0	0.0	0.5658053755760193	0.5204399824142456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5054111480712891	0.4795600175857544	0.0	0.0	0.0	0.0	-0.06398127228021622	0.44107961654663086		0.2795499861240387	0.6715523600578308	0.16248655319213867	0.5055166482925415	0.6105433702468872	0.5055166482925415	0.21674741804599762	0.5055166482925415	0.39359384775161743	1.0	0.8528425097465515	0.6617448925971985	0.743439793586731	0.4944833517074585	0.7481870651245117	0.4944833517074585	0.7492733597755432	0.4944833517074585	0.9896360635757446	1.0
2	0.5788015723228455		0.09875000268220901	0.4095066785812378		0.2574714720249176		0.2574714720249176		0.2574714720249176		1.0		0.8042780160903931		0.6726295948028564		0.6726295948028564		0.6726295948028564		1.0		0.1404341757297516		0.09875000268220901	0.009558919817209244		0.004802412819117308		0.828850507736206		0.2001415491104126		0.004896387457847595		0.8124371767044067		0.6841214299201965		0.6881445646286011		0.7481593489646912		0.8887979984283447		0.7312001585960388		0.09875000268220901	0.2618029713630676		0.1506175398826599		0.1926213949918747		0.15201184153556824		0.9425974488258362		0.874533474445343		0.7770408987998962		0.7770408987998962		0.7770408987998962		1.0		0.061942048370838165		0.09875000268220901	0.0		0.0		0.498813271522522		0.0		0.0		0.0		0.0		0.572087287902832		0.0		0.0		0.12228455394506454		0.09875000268220901	0.0		0.0		0.5626449584960938		0.0		0.0		0.0		0.0		0.508043110370636		0.0		0.0		0.30513572692871094		0.09875000268220901	0.47774890065193176		0.313843697309494		0.6171030402183533		0.324990451335907		0.9014806747436523		0.8475674986839294		0.7354596257209778		0.7354596257209778		0.7354596257209778		1.0	
3	0.14738863706588745	1.310647964477539		0.41118884086608887	0.4331763982772827	0.2588028609752655	0.276467889547348	0.2644895017147064	0.27696406841278076	0.25959324836730957	0.27653616666793823	0.9883720278739929	0.9991074204444885	0.8013017177581787	0.839553713798523	0.6684765815734863	0.72347491979599	0.6684765815734863	0.72347491979599	0.6684765815734863	0.72347491979599	1.0	1.0	0.08138223737478256	0.9327734708786011		0.004474283196032047	0.0	0.0022421577014029026	0.0	0.8294984102249146	0.8294123411178589	0.32854098081588745	0.0	0.002252479549497366	0.0	0.7555879354476929	0.7436707615852356	0.6071847081184387	0.591939389705658	0.616670548915863	0.6119068264961243	0.731902003288269	0.8223051428794861	0.7808582782745361	0.6787628531455994	0.2266082465648651	1.7499971389770508		0.26298394799232483	0.19392721354961395	0.15139983594417572	0.10737508535385132	0.15139983594417572	0.10737508535385132	0.15139983594417572	0.10737508535385132	1.0	1.0	0.8747655153274536	0.9432665705680847	0.7774073481559753	0.8926249146461487	0.7774073481559753	0.8926249146461487	0.7774073481559753	0.8926249146461487	1.0	1.0	0.1166546642780304	0.4890454411506653		0.6228923797607422	0.34502482414245605	0.45231929421424866	0.20847733318805695	0.5273917317390442	0.20847733318805695	0.5186049342155457	0.20847733318805695	0.7796799540519714	1.0	0.39537903666496277	0.8836312294006348	0.24640025198459625	0.7915226817131042	0.5248855352401733	0.7915226817131042	0.4349358379840851	0.7915226817131042	0.36241763830184937	1.0	0.08206985890865326	-0.6999865770339966		0.0	0.0	0.0	0.0	0.5572649240493774	0.5443218946456909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5131811499595642	0.45567813515663147	0.0	0.0	0.0	0.0	0.13149359822273254	0.5920582413673401		0.5379482507705688	0.5378494262695312	0.36794060468673706	0.3678481876850128	0.7802329063415527	0.5351196527481079	0.4484037756919861	0.5376362800598145	0.6721798777580261	0.5380627512931824	0.8493804931640625	0.6642141938209534	0.7381940484046936	0.49724602699279785	0.7381940484046936	0.49724602699279785	0.7381940484046936	0.49724602699279785	1.0	1.0
4	0.08879350125789642		0.05000000074505806	0.28326863050460815		0.1650046408176422		0.5285753011703491		0.23178720474243164		0.3641483187675476		0.8046465516090393		0.6731452941894531		0.6731452941894531		0.6731452941894531		1.0		0.06358508765697479		0.05000000074505806	0.0021673706360161304		0.0010848609963431954		0.8305692076683044		0.45164474844932556		0.0010862918570637703		0.6856034398078918		0.5216107964515686		0.53887939453125		0.7106510996818542		0.6622613668441772		0.113069087266922		0.05000000074505806	0.26563191413879395		0.15315775573253632		0.15315775573253632		0.15315775573253632		1.0		0.8737210035324097		0.7757589817047119		0.7757589817047119		0.7757589817047119		1.0		0.29365622997283936		0.05000000074505806	0.6438053250312805		0.4747145473957062		0.49906277656555176		0.49987611174583435		0.9041318297386169		0.5979953408241272		0.42652881145477295		0.4687022268772125		0.442571222782135		0.9216724634170532		0.0518091544508934		0.05000000074505806	0.0		0.0		0.5651265978813171		0.0		0.0		0.0		0.0		0.5054330229759216		0.0		0.0		-0.16494111716747284		0.05000000074505806	0.08404048532247543		0.043863389641046524		0.796418309211731		0.2911461889743805		0.04910782352089882		0.8498230576515198		0.738862931728363		0.738862931728363		0.738862931728363		1.0	
5	0.06886386126279831	3.3405871391296387		0.052150994539260864	0.19263619184494019	0.026773633435368538	0.10658407211303711	0.674648106098175	0.6283294558525085	0.10541336983442307	0.2432977706193924	0.03464557230472565	0.15943686664104462	0.8030815124511719	0.838489294052124	0.670957624912262	0.7218955159187317	0.670957624912262	0.7218955159187317	0.670957624912262	0.7218955159187317	1.0	1.0	0.030842533335089684	1.2965344190597534		0.0011768625117838383	0.0	0.0005887777078896761	0.0	0.8285236358642578	0.8267854452133179	0.5907871127128601	0.0	0.000589017930906266	0.0	0.5859786868095398	0.853018045425415	0.41440582275390625	0.7437066435813904	0.4438454508781433	0.7470622062683105	0.6727149486541748	0.8209109902381897	0.5190545916557312	0.8877388834953308	0.05916284769773483	1.4570770263671875		0.26352307200431824	0.19867894053459167	0.15175731480121613	0.11029623448848724	0.15175731480121613	0.11029623448848724	0.15175731480121613	0.11029623448848724	1.0	1.0	0.8750446438789368	0.9416330456733704	0.7778483629226685	0.8897037506103516	0.7778483629226685	0.8897037506103516	0.7778483629226685	0.8897037506103516	1.0	1.0	0.05711965635418892	0.5041248798370361		0.603891134262085	0.36014991998672485	0.4325530230998993	0.21962366998195648	0.5052874684333801	0.2479187548160553	0.5033461451530457	0.22068458795547485	0.7546310424804688	0.9785798788070679	0.5459607839584351	0.8185473680496216	0.37547874450683594	0.6928313374519348	0.4702710211277008	0.7036157250404358	0.43205294013023376	0.7867642641067505	0.741435170173645	0.8530065417289734	0.046509724110364914	-0.38635674118995667		0.0	0.0	0.0	0.0	0.5713900923728943	0.5245087146759033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4998655319213867	0.4754912853240967	0.0	0.0	0.0	0.0	4.379220962524414	3.9519600868225098		0.2260708063840866	0.0004774445842485875	0.12744072079658508	0.00023877930652815849	0.37135446071624756	0.49618276953697205	0.1486288458108902	0.9651941061019897	0.4720061123371124	0.00023878135834820569	0.8421779870986938	0.6631612777709961	0.72738116979599	0.49606677889823914	0.7310436367988586	0.49606677889823914	0.7396590709686279	0.49606677889823914	0.9776883721351624	1.0
6	0.03971599414944649		0.02500000037252903	0.024636436253786087		0.012471849098801613		0.6776806712150574		0.05902625247836113		0.015566878020763397		0.8008818030357361		0.6678922772407532		0.6678922772407532		0.6678922772407532		1.0		0.013978219591081142		0.02500000037252903	0.0011711094994097948		0.0005858978256583214		0.8346601128578186		0.6262564063072205		0.0005861027748323977		0.4760827422142029		0.3124072253704071		0.3567851185798645		0.6291767358779907		0.38291114568710327		0.034162238240242004		0.02500000037252903	0.26375246047973633		0.1519094705581665		0.1519094705581665		0.1519094705581665		1.0		0.8745800852775574		0.7771144509315491		0.7771144509315491		0.7771144509315491		1.0		0.6230213642120361		0.02500000037252903	0.5513161420822144		0.3805634677410126		0.5518022179603577		0.5509808659553528		0.5516518354415894		0.4580669701099396		0.2970731854438782		0.5079478025436401		0.43401941657066345		0.48493558168411255		0.03279156982898712		0.02500000037252903	0.0		0.0		0.5595948100090027		0.0		0.0		0.0		0.0		0.5119404196739197		0.0		0.0		-1.2523239850997925		0.02500000037252903	0.13129612803459167		0.07026052474975586		0.09877216070890427		0.08070452511310577		0.3518817722797394		0.8473692536354065		0.7351610660552979		0.7351610660552979		0.7351610660552979		1.0	
7	0.03676985576748848	0.4099975824356079		0.029014386236667633	0.0	0.014720750041306019	0.0	0.6745973825454712	0.7243824005126953	0.06484342366456985	0.0	0.018688250333070755	0.0	0.8016210198402405	0.8401644229888916	0.668921172618866	0.7243824005126953	0.668921172618866	0.7243824005126953	0.668921172618866	0.7243824005126953	1.0	1.0	0.0008556015091016889	0.7478324174880981		0.0012702870881184936	0.0	0.0006355472141876817	0.0	0.8282533288002014	0.8300260901451111	0.7159266471862793	0.0	0.0006357075180858374	0.0	0.3219485878944397	0.7384986877441406	0.19185860455036163	0.5854125618934631	0.25750625133514404	0.6043807864189148	0.5231050252914429	0.8180835247039795	0.23253056406974792	0.6730254292488098	0.02999507077038288	0.4038164019584656		0.2634809911251068	0.18790043890476227	0.15172940492630005	0.10369211435317993	0.15172940492630005	0.10369211435317993	0.15172940492630005	0.10369211435317993	1.0	1.0	0.875128448009491	0.9453189373016357	0.7779807448387146	0.8963078856468201	0.7779807448387146	0.8963078856468201	0.7779807448387146	0.8963078856468201	1.0	1.0	0.5218474268913269	1.8330235481262207		0.6132684946060181	0.33801791071891785	0.44224023818969727	0.20338241755962372	0.5289809107780457	0.44319865107536316	0.5197173357009888	0.22638800740242004	0.747891902923584	0.6668218970298767	0.5364447832107544	0.4480389356613159	0.36653539538383484	0.2886921167373657	0.4856896996498108	0.38100379705429077	0.43830960988998413	0.7507527470588684	0.6912009716033936	0.31929486989974976	0.029346924275159836	2.3929944038391113		0.0	0.0	0.0	0.0	0.558993399143219	0.515252947807312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5116901993751526	0.4847470223903656	0.0	0.0	0.0	0.0	0.13800273835659027	-0.22084195911884308		0.1015186607837677	0.5273100137710571	0.053473614156246185	0.3580590784549713	0.07128040492534637	0.37631288170814514	0.062380895018577576	0.4235514998435974	0.272460013628006	0.6983985304832458	0.8483723998069763	0.6683467626571655	0.7366725206375122	0.5018925070762634	0.7366725206375122	0.5018925070762634	0.7366725206375122	0.5018925070762634	1.0	1.0
8	0.03371773660182953		0.024687500670552254	0.013003658503293991		0.0065443795174360275		0.680791437625885		0.03289768099784851		0.008103360421955585		0.8023116588592529		0.6698834896087646		0.6698834896087646		0.6698834896087646		1.0		0.005847789812833071		0.024687500670552254	0.0012437414843589067		0.0006222577067092061		0.8329975008964539		0.6965383887290955		0.0006224264507181942		0.29597583413124084		0.1736922711133957		0.24795550107955933		0.5155035853385925		0.2075783610343933		0.0444619357585907		0.024687500670552254	0.2646999955177307		0.15253846347332		0.15253846347332		0.15253846347332		1.0		0.8748438358306885		0.7775310277938843		0.7775310277938843		0.7775310277938843		1.0		0.03237903118133545		0.024687500670552254	0.6633813381195068		0.4963131248950958		0.5598211288452148		0.5368073582649231		0.8680620789527893		0.580010175704956		0.4084608256816864		0.5007296800613403		0.45411431789398193		0.8024867177009583		0.024290557950735092		0.024687500670552254	0.0		0.0		0.5626522302627563		0.0		0.0		0.0		0.0		0.5088101029396057		0.0		0.0		0.1291269063949585		0.024687500670552254	0.09755570441484451		0.05127913877367973		0.06835247576236725		0.05974562466144562		0.2657114565372467		0.8507396578788757		0.740249752998352		0.740249752998352		0.740249752998352		1.0	
9	0.026677414774894714	0.3463808596134186		0.003546585561707616	0.0	0.001776442863047123	0.0	0.6855925917625427	0.7216159701347351	0.00973118282854557	0.0	0.002168443752452731	0.0	0.8029345273971558	0.8383007645606995	0.6707523465156555	0.7216159701347351	0.6707523465156555	0.7216159701347351	0.6707523465156555	0.7216159701347351	1.0	1.0	-0.008714552968740463	0.17932657897472382		0.00139147718437016	0.0	0.0006962229963392019	0.0	0.8338797688484192	0.8282548785209656	0.7930689454078674	0.0	0.0006963494815863669	0.0	0.14377759397029877	0.10295353084802628	0.07745709270238876	0.054270435124635696	0.17366503179073334	0.20621171593666077	0.3444979786872864	0.8042818307876587	0.09084633737802505	0.05499674379825592	0.02997727319598198	0.2884908616542816		0.263335645198822	0.18317949771881104	0.15163300931453705	0.10082421451807022	0.15163300931453705	0.10082421451807022	0.15163300931453705	0.10082421451807022	1.0	1.0	0.3183571398258209	0.0038433352019637823	0.18931317329406738	0.0019253675127401948	0.29420050978660583	0.1023964062333107	0.6391283273696899	0.9157236218452454	0.2119712233543396	0.0019257087260484695	-0.2885091006755829	0.1755167692899704		0.6812155842781067	0.2621768116950989	0.5165480971336365	0.15086506307125092	0.5476976633071899	0.34643664956092834	0.5251809358596802	0.17209497094154358	0.969158947467804	0.550147294998169	0.6069228649139404	0.6287115216255188	0.4356707036495209	0.4584823548793793	0.49199286103248596	0.5349294543266296	0.4548823833465576	0.849250853061676	0.9116260409355164	0.4991014301776886	0.01959468424320221	-0.1576320230960846		0.0	0.0	0.0	0.0	0.555641770362854	0.5012616515159607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5148459672927856	0.4987383484840393	0.0	0.0	0.0	0.0	0.09742755442857742	0.4569947421550751		0.09660432487726212	0.5653645992279053	0.050753671675920486	0.3940823972225189	0.0671919509768486	0.40030181407928467	0.05954752489924431	0.44172894954681396	0.25577419996261597	0.7851089239120483	0.8464928865432739	0.6695103645324707	0.7338428497314453	0.5032060146331787	0.7338428497314453	0.5032060146331787	0.7338428497314453	0.5032060146331787	1.0	1.0
